#source:radsex-map;min_depth:5;min_qual:20;min_freq:0.1;signif_threshold:0.05;bonferroni:true;n_markers:68224
Contig	Position	Length	Marker_id	Bias	P	CorrectedP	Signif
PGA_scaffold_8__2_contigs__length_24293693	10373128	24293695	2472236	0.113182	1.31596e-05	0.897802	False
PGA_scaffold_4__2_contigs__length_36220498	11192356	36220500	2473742	0.0161811	0.630702	1	False
PGA_scaffold_10__1_contigs__length_24013043	406078	24013044	2474393	0.149541	1.84706e-10	1.26014e-05	True
PGA_scaffold_10__1_contigs__length_24013043	8747161	24013044	2475210	0.0465975	0.0265752	1	False
PGA_scaffold_4__2_contigs__length_36220498	12510538	36220500	2476098	0.034059	0.148182	1	False
PGA_scaffold_5__3_contigs__length_33547463	11002629	33547464	2476696	0.114495	1.52289e-06	0.103898	False
PGA_scaffold_6__2_contigs__length_31822043	22425856	31822045	2476837	0.108868	7.12944e-05	1	False
PGA_scaffold_3__2_contigs__length_37134422	21081824	37134424	2477549	0.0292085	0.169741	1	False
PGA_scaffold_11__2_contigs__length_17094816	11648307	17094818	2478866	0.0435108	0.134683	1	False
PGA_scaffold_4__2_contigs__length_36220498	10606909	36220500	2480474	0.0300616	0.165349	1	False
PGA_scaffold_2__3_contigs__length_39821804	5954169	39821807	2480523	-0.155437	2.09643e-07	0.0143027	True
PGA_scaffold_8__2_contigs__length_24293693	8875684	24293695	2481110	0.0933004	0.00223177	1	False
PGA_scaffold_1__3_contigs__length_68588310	4469676	68588312	2481870	0.0555987	0.00364126	1	False
PGA_scaffold_13__1_contigs__length_14207122	13688477	14207123	2482640	0.105868	9.82345e-05	1	False
PGA_scaffold_12__3_contigs__length_13210736	1199537	13210738	2482933	0.0195458	0.451243	1	False
PGA_scaffold_12__3_contigs__length_13210736	9086323	13210738	2483310	0.130983	8.22741e-08	0.00561307	True
PGA_scaffold_2__3_contigs__length_39821804	23024500	39821807	2483736	-0.00289497	0.965288	1	False
PGA_scaffold_2__3_contigs__length_39821804	6739851	39821807	2484464	-0.0514575	0.0862364	1	False
PGA_scaffold_6__2_contigs__length_31822043	22462138	31822045	2485361	0.0578322	0.0579053	1	False
PGA_scaffold_3__2_contigs__length_37134422	34156677	37134424	2486096	0.0875008	0.000914324	1	False
PGA_scaffold_11__2_contigs__length_17094816	17010283	17094818	2486797	0.130542	1.69589e-08	0.001157	True
PGA_scaffold_4__2_contigs__length_36220498	11530174	36220500	2486864	0.0653093	0.0294636	1	False
PGA_scaffold_6__2_contigs__length_31822043	21808913	31822045	2486925	0.00155293	1	1	False
PGA_scaffold_2__3_contigs__length_39821804	28387225	39821807	2487178	-0.107699	0.000245008	1	False
PGA_scaffold_1__3_contigs__length_68588310	31696922	68588312	2488125	0.071636	0.0179627	1	False
PGA_scaffold_10__1_contigs__length_24013043	1096263	24013044	2488321	-0.00722783	0.779542	1	False
PGA_scaffold_8__2_contigs__length_24293693	6186227	24293695	2488932	0.0769658	0.0105574	1	False
PGA_scaffold_1__3_contigs__length_68588310	37825634	68588312	2489631	0.0997901	5.92241e-05	1	False
PGA_scaffold_12__3_contigs__length_13210736	3021638	13210738	2490688	0.0331196	0.269244	1	False
PGA_scaffold_5__3_contigs__length_33547463	33468545	33547464	2490866	0.0125193	0.66859	1	False
PGA_scaffold_6__2_contigs__length_31822043	22727724	31822045	2492564	0.122423	6.27609e-07	0.042818	True
PGA_scaffold_11__2_contigs__length_17094816	12970946	17094818	2493233	0.0612928	0.0409587	1	False
PGA_scaffold_3__2_contigs__length_37134422	10833593	37134424	2493958	0.0256137	0.363486	1	False
PGA_scaffold_2__3_contigs__length_39821804	37454973	39821807	2494244	-0.13706	3.97289e-06	0.271047	False
PGA_scaffold_3__2_contigs__length_37134422	17139808	37134424	2494833	0.0448049	0.116167	1	False
PGA_scaffold_1__3_contigs__length_68588310	24477181	68588312	2495195	0.00942302	0.754883	1	False
PGA_scaffold_2__3_contigs__length_39821804	1872726	39821807	2496385	-0.0381426	0.204214	1	False
PGA_scaffold_10__1_contigs__length_24013043	21574939	24013044	2497591	0.0128165	0.619785	1	False
PGA_scaffold_2__3_contigs__length_39821804	36179669	39821807	2497722	-0.0369731	0.211068	1	False
PGA_scaffold_3__2_contigs__length_37134422	35795824	37134424	2498281	0.0612065	0.046575	1	False
PGA_scaffold_1__3_contigs__length_68588310	11027178	68588312	2498858	0.147893	1.51628e-07	0.0103447	True
PGA_scaffold_1__3_contigs__length_68588310	2223088	68588312	2499030	0.102254	4.3991e-05	1	False
PGA_scaffold_9__2_contigs__length_24672620	17341736	24672622	2499269	0.0144461	0.613079	1	False
PGA_scaffold_6__2_contigs__length_31822043	13131021	31822045	2500116	0.133446	5.94151e-08	0.00405354	True
PGA_scaffold_5__3_contigs__length_33547463	20991385	33547464	2500187	0.137568	2.76974e-08	0.00188963	True
PGA_scaffold_1__3_contigs__length_68588310	49353659	68588312	2500259	0.0200155	0.321155	1	False
PGA_scaffold_2__3_contigs__length_39821804	22521134	39821807	2502699	-0.117917	5.98788e-05	1	False
PGA_scaffold_6__2_contigs__length_31822043	21808917	31822045	2503312	0.147739	3.83109e-09	0.000261372	True
PGA_scaffold_6__2_contigs__length_31822043	26969650	31822045	2503693	0.152523	2.88674e-07	0.0196945	True
PGA_scaffold_9__2_contigs__length_24672620	21925989	24672622	2504363	0.119595	2.2691e-06	0.154807	False
PGA_scaffold_5__3_contigs__length_33547463	28933459	33547464	2505033	0.123017	1.6369e-05	1	False
PGA_scaffold_6__2_contigs__length_31822043	10772833	31822045	2505951	0.151343	1.99707e-12	1.36248e-07	True
PGA_scaffold_11__2_contigs__length_17094816	12384467	17094818	2507388	0.147442	2.50002e-11	1.70562e-06	True
PGA_scaffold_1__3_contigs__length_68588310	12278741	68588312	2507508	0.0811837	0.00731662	1	False
PGA_scaffold_7__2_contigs__length_31062125	12126817	31062127	2508207	0.0175999	0.41858	1	False
PGA_scaffold_12__3_contigs__length_13210736	9760413	13210738	2508433	0.149196	4.69513e-13	3.20321e-08	True
PGA_scaffold_10__1_contigs__length_24013043	20690607	24013044	2508582	0.0438079	0.108175	1	False
PGA_scaffold_7__2_contigs__length_31062125	18912309	31062127	2509401	0.108619	1.16249e-05	0.793098	False
PGA_scaffold_7__2_contigs__length_31062125	17005385	31062127	2511428	0.128452	2.56492e-06	0.174989	False
PGA_scaffold_4__2_contigs__length_36220498	33760152	36220500	2511633	0.043808	0.15366	1	False
PGA_scaffold_2__3_contigs__length_39821804	2079809	39821807	2511867	0.00835901	0.799001	1	False
PGA_scaffold_3__2_contigs__length_37134422	30599366	37134424	2512263	-0.0119825	0.576189	1	False
PGA_scaffold_7__2_contigs__length_31062125	16556387	31062127	2512549	0.057142	0.0520959	1	False
PGA_scaffold_6__2_contigs__length_31822043	21318994	31822045	2513718	0.0452267	0.0695685	1	False
PGA_scaffold_3__2_contigs__length_37134422	24629869	37134424	2513958	0.101621	8.29656e-05	1	False
PGA_scaffold_1__3_contigs__length_68588310	31807997	68588312	2514700	0.0877213	0.00108645	1	False
PGA_scaffold_2__3_contigs__length_39821804	7288433	39821807	2517208	-0.0432423	0.137793	1	False
PGA_scaffold_1__3_contigs__length_68588310	23708479	68588312	2517388	0.00562695	0.896987	1	False
PGA_scaffold_1__3_contigs__length_68588310	5686003	68588312	2517812	0.15188	2.72882e-12	1.86171e-07	True
PGA_scaffold_3__2_contigs__length_37134422	20985890	37134424	2518289	0.141345	3.36633e-10	2.29665e-05	True
PGA_scaffold_5__3_contigs__length_33547463	26341650	33547464	2519206	0.0693833	0.0132322	1	False
PGA_scaffold_8__2_contigs__length_24293693	21321577	24293695	2521120	0.117006	0.000118034	1	False
PGA_scaffold_2__3_contigs__length_39821804	22553175	39821807	2521997	-0.0295152	0.29602	1	False
PGA_scaffold_6__2_contigs__length_31822043	31433785	31822045	2522037	0.00420825	0.910194	1	False
PGA_scaffold_5__3_contigs__length_33547463	7531412	33547464	2522779	0.0306656	0.238899	1	False
PGA_scaffold_1__3_contigs__length_68588310	21959307	68588312	2522802	0.0680413	0.0227388	1	False
PGA_scaffold_10__1_contigs__length_24013043	15908784	24013044	2523594	0.0988698	0.000400473	1	False
PGA_scaffold_3__2_contigs__length_37134422	5490333	37134424	2525428	0.0902328	0.000690926	1	False
PGA_scaffold_7__2_contigs__length_31062125	28724049	31062127	2526342	0.142448	2.58539e-08	0.00176386	True
PGA_scaffold_9__2_contigs__length_24672620	19582749	24672622	2526701	0.0131616	0.551684	1	False
PGA_scaffold_7__2_contigs__length_31062125	2210241	31062127	2526841	0.0131616	0.551684	1	False
PGA_scaffold_5__3_contigs__length_33547463	22599725	33547464	2527014	0.135517	3.77507e-09	0.000257551	True
PGA_scaffold_2__3_contigs__length_39821804	22553038	39821807	2528372	-0.0674182	0.000301892	1	False
PGA_scaffold_9__2_contigs__length_24672620	16997381	24672622	2529140	0.0479107	0.0458271	1	False
PGA_scaffold_5__3_contigs__length_33547463	2117078	33547464	2529342	0.018616	0.506608	1	False
PGA_scaffold_5__3_contigs__length_33547463	3744374	33547464	2529348	0.121311	2.55717e-05	1	False
PGA_scaffold_6__2_contigs__length_31822043	22462001	31822045	2529489	0.00384398	0.918653	1	False
PGA_scaffold_4__2_contigs__length_36220498	28189537	36220500	2529544	0.094211	0.000690008	1	False
PGA_scaffold_10__1_contigs__length_24013043	265660	24013044	2530657	0.0708787	0.0184768	1	False
PGA_scaffold_6__2_contigs__length_31822043	12314745	31822045	2531526	0.110593	5.27775e-06	0.360069	False
PGA_scaffold_1__3_contigs__length_68588310	33613817	68588312	2531840	0.12664	8.52551e-08	0.00581644	True
PGA_scaffold_8__2_contigs__length_24293693	23003662	24293695	2532239	0.0973456	0.0013825	1	False
PGA_scaffold_1__3_contigs__length_68588310	5685866	68588312	2533097	0.0880856	0.000736285	1	False
PGA_scaffold_3__2_contigs__length_37134422	7311852	37134424	2533368	0.0283266	0.249666	1	False
PGA_scaffold_8__2_contigs__length_24293693	18116590	24293695	2533570	0.106213	0.00019524	1	False
PGA_scaffold_9__2_contigs__length_24672620	9708323	24672622	2533644	0.0705433	0.0215507	1	False
PGA_scaffold_4__2_contigs__length_36220498	5229841	36220500	2533972	0.0268407	0.247814	1	False
PGA_scaffold_6__2_contigs__length_31822043	20996439	31822045	2534010	0.111207	2.46952e-05	1	False
PGA_scaffold_10__1_contigs__length_24013043	3407600	24013044	2534011	0.0092313	0.737778	1	False
PGA_scaffold_5__3_contigs__length_33547463	33468545	33547464	2534418	0.0325828	0.278744	1	False
PGA_scaffold_2__3_contigs__length_39821804	35423764	39821807	2534533	-0.0904437	1.60072e-05	1	False
PGA_scaffold_1__3_contigs__length_68588310	56735114	68588312	2536868	0.0810111	0.00782889	1	False
PGA_scaffold_6__2_contigs__length_31822043	28563466	31822045	2536907	0.113575	3.09052e-05	1	False
PGA_scaffold_12__3_contigs__length_13210736	2805145	13210738	2537457	0.0861492	0.000748344	1	False
PGA_scaffold_5__3_contigs__length_33547463	1233656	33547464	2537739	0.146273	1.91765e-10	1.3083e-05	True
PGA_scaffold_1__3_contigs__length_68588310	8482752	68588312	2537920	0.0840499	0.00530602	1	False
PGA_scaffold_2__3_contigs__length_39821804	3438504	39821807	2540038	-0.086897	0.00268772	1	False
PGA_scaffold_4__2_contigs__length_36220498	25464150	36220500	2540695	0.0600274	0.0489535	1	False
PGA_scaffold_12__3_contigs__length_13210736	12525621	13210738	2541257	0.086964	0.000929622	1	False
PGA_scaffold_6__2_contigs__length_31822043	5091968	31822045	2542478	0.134932	8.15898e-09	0.000556638	True
PGA_scaffold_6__2_contigs__length_31822043	25072463	31822045	2542930	0.109405	6.98546e-05	1	False
PGA_scaffold_8__2_contigs__length_24293693	2178330	24293695	2543260	0.0481887	0.110823	1	False
PGA_scaffold_10__1_contigs__length_24013043	21731538	24013044	2543918	0.0388232	0.203741	1	False
PGA_scaffold_1__3_contigs__length_68588310	35169895	68588312	2544094	0.0339727	0.258493	1	False
PGA_scaffold_1__3_contigs__length_68588310	43363279	68588312	2544560	0.129593	1.30114e-07	0.00887688	True
PGA_scaffold_7__2_contigs__length_31062125	19282960	31062127	2547503	0.0263806	0.190282	1	False
PGA_scaffold_7__2_contigs__length_31062125	23936507	31062127	2548075	0.0946136	0.00187353	1	False
PGA_scaffold_4__2_contigs__length_36220498	4098832	36220500	2548380	0.132699	2.86768e-06	0.195645	False
PGA_scaffold_6__2_contigs__length_31822043	2125908	31822045	2550287	0.0891017	0.00344087	1	False
PGA_scaffold_1__3_contigs__length_68588310	11824720	68588312	2550340	0.123161	8.643e-06	0.58966	False
PGA_scaffold_4__2_contigs__length_36220498	26154392	36220500	2550429	-0.0325444	0.130172	1	False
PGA_scaffold_3__2_contigs__length_37134422	15695251	37134424	2552691	0.0393313	0.0432595	1	False
PGA_scaffold_6__2_contigs__length_31822043	7177432	31822045	2552853	0.0782887	0.00705226	1	False
PGA_scaffold_9__2_contigs__length_24672620	23818130	24672622	2553140	0.0288634	0.236563	1	False
PGA_scaffold_1__3_contigs__length_68588310	66964126	68588312	2553144	-0.00272241	0.969509	1	False
PGA_scaffold_9__2_contigs__length_24672620	23369650	24672622	2554168	0.0874337	0.00236354	1	False
PGA_scaffold_8__2_contigs__length_24293693	8658740	24293695	2554455	0.105887	1.55711e-05	1	False
PGA_scaffold_3__2_contigs__length_37134422	22652387	37134424	2555407	0.0352476	0.199297	1	False
PGA_scaffold_3__2_contigs__length_37134422	28737868	37134424	2555426	0.00408363	0.921853	1	False
PGA_scaffold_5__3_contigs__length_33547463	21292486	33547464	2555576	0.116613	0.000123334	1	False
PGA_scaffold_10__1_contigs__length_24013043	23611609	24013044	2555676	0.118885	7.70835e-07	0.0525895	False
PGA_scaffold_10__1_contigs__length_24013043	3699923	24013044	2555748	0.10396	2.16233e-05	1	False
PGA_scaffold_11__2_contigs__length_17094816	15563409	17094818	2555974	0.122154	6.11646e-07	0.0417289	True
PGA_scaffold_10__1_contigs__length_24013043	2890353	24013044	2556117	0.116057	0.000127128	1	False
PGA_scaffold_11__2_contigs__length_17094816	16469417	17094818	2557387	0.0189323	0.504692	1	False
PGA_scaffold_1__3_contigs__length_68588310	38753270	68588312	2557862	0.0549085	0.0284948	1	False
PGA_scaffold_9__2_contigs__length_24672620	19516216	24672622	2558814	0.0466358	0.0929737	1	False
PGA_scaffold_4__2_contigs__length_36220498	13346231	36220500	2558936	0.106759	0.00043487	1	False
PGA_scaffold_13__1_contigs__length_14207122	3973223	14207123	2559132	0.146148	2.45137e-12	1.67242e-07	True
PGA_scaffold_10__1_contigs__length_24013043	3407600	24013044	2559296	0.122403	6.7881e-06	0.463111	False
PGA_scaffold_1__3_contigs__length_68588310	28173042	68588312	2560709	0.101851	0.000571184	1	False
PGA_scaffold_6__2_contigs__length_31822043	7742454	31822045	2560907	0.124349	4.32603e-07	0.0295139	True
PGA_scaffold_4__2_contigs__length_36220498	14136720	36220500	2562913	0.0828421	0.00154255	1	False
PGA_scaffold_6__2_contigs__length_31822043	15140849	31822045	2563590	0.156319	2.41029e-13	1.6444e-08	True
PGA_scaffold_5__3_contigs__length_33547463	10375195	33547464	2564133	0.126305	2.62144e-06	0.178845	False
PGA_scaffold_5__3_contigs__length_33547463	31087142	33547464	2566519	0.136763	2.47744e-08	0.00169021	True
PGA_scaffold_3__2_contigs__length_37134422	35243658	37134424	2567128	0.0946999	0.000772263	1	False
PGA_scaffold_5__3_contigs__length_33547463	4562498	33547464	2567378	0.0912777	0.00273318	1	False
PGA_scaffold_5__3_contigs__length_33547463	9026598	33547464	2567794	-0.00160086	1	1	False
PGA_scaffold_2__3_contigs__length_39821804	28272643	39821807	2569108	-0.0453417	0.110435	1	False
PGA_scaffold_7__2_contigs__length_31062125	13608321	31062127	2569949	0.120352	3.51916e-06	0.240091	False
PGA_scaffold_10__1_contigs__length_24013043	3569712	24013044	2571296	0.106155	0.000471879	1	False
PGA_scaffold_8__2_contigs__length_24293693	22428876	24293695	2571700	0.0247222	0.220293	1	False
PGA_scaffold_7__2_contigs__length_31062125	17255075	31062127	2572303	0.118473	3.31854e-06	0.226404	False
PGA_scaffold_8__2_contigs__length_24293693	17598768	24293695	2572577	0.0979112	0.00129608	1	False
PGA_scaffold_8__2_contigs__length_24293693	9452624	24293695	2573062	0.0820847	0.00694302	1	False
PGA_scaffold_7__2_contigs__length_31062125	10495158	31062127	2573592	0.0987452	0.000234892	1	False
PGA_scaffold_3__2_contigs__length_37134422	2933131	37134424	2573748	0.0126823	0.69945	1	False
PGA_scaffold_6__2_contigs__length_31822043	27247409	31822045	2573951	0.163221	1.46549e-14	9.99819e-10	True
PGA_scaffold_10__1_contigs__length_24013043	15908921	24013044	2573976	0.0313653	0.287876	1	False
PGA_scaffold_1__3_contigs__length_68588310	8925471	68588312	2574723	0.0758155	0.0131318	1	False
PGA_scaffold_8__2_contigs__length_24293693	23003662	24293695	2574815	-0.0221532	0.279806	1	False
PGA_scaffold_9__2_contigs__length_24672620	17102672	24672622	2574935	0.128769	1.87458e-06	0.127892	False
PGA_scaffold_2__3_contigs__length_39821804	5510569	39821807	2576406	0.0241375	0.376449	1	False
PGA_scaffold_8__2_contigs__length_24293693	21962825	24293695	2576706	0.114227	1.47749e-06	0.1008	False
PGA_scaffold_2__3_contigs__length_39821804	36793709	39821807	2577254	-0.0963295	0.00137817	1	False
PGA_scaffold_10__1_contigs__length_24013043	1096263	24013044	2577343	0.0939426	0.00148763	1	False
PGA_scaffold_4__2_contigs__length_36220498	1072156	36220500	2577671	0.114131	4.15346e-06	0.283365	False
PGA_scaffold_2__3_contigs__length_39821804	198846	39821807	2577959	0.0365993	0.160016	1	False
PGA_scaffold_11__2_contigs__length_17094816	9375019	17094818	2578480	0.104621	6.1398e-05	1	False
PGA_scaffold_1__3_contigs__length_68588310	40332993	68588312	2578740	0.0841362	0.00174322	1	False
PGA_scaffold_6__2_contigs__length_31822043	28702818	31822045	2580931	0.0811262	0.00780226	1	False
PGA_scaffold_9__2_contigs__length_24672620	24226797	24672622	2581057	0.0595769	0.0287078	1	False
PGA_scaffold_7__2_contigs__length_31062125	17005385	31062127	2581224	0.00604877	0.879737	1	False
PGA_scaffold_10__1_contigs__length_24013043	15608768	24013044	2582784	0.129104	6.23311e-08	0.00425248	True
PGA_scaffold_7__2_contigs__length_31062125	23515592	31062127	2582964	0.0566723	0.064355	1	False
PGA_scaffold_1__3_contigs__length_68588310	5759260	68588312	2583488	0.102896	0.00031619	1	False
PGA_scaffold_6__2_contigs__length_31822043	22541805	31822045	2583700	0.129056	1.21808e-07	0.00831026	True
PGA_scaffold_6__2_contigs__length_31822043	5338225	31822045	2584164	0.0990615	0.000186811	1	False
PGA_scaffold_1__3_contigs__length_68588310	64401215	68588312	2584240	0.126592	1.67822e-07	0.0114495	True
PGA_scaffold_6__2_contigs__length_31822043	19283634	31822045	2584715	0.0228913	0.300473	1	False
PGA_scaffold_3__2_contigs__length_37134422	313115	37134424	2585572	0.128788	1.17656e-07	0.00802697	True
PGA_scaffold_4__2_contigs__length_36220498	21430615	36220500	2585684	0.117495	1.18132e-06	0.0805946	False
PGA_scaffold_2__3_contigs__length_39821804	37520921	39821807	2586755	-0.0252208	0.391734	1	False
PGA_scaffold_1__3_contigs__length_68588310	22700187	68588312	2586757	0.00642261	0.851741	1	False
PGA_scaffold_13__1_contigs__length_14207122	993883	14207123	2586793	0.135833	1.48522e-09	0.000101327	True
PGA_scaffold_8__2_contigs__length_24293693	6482552	24293695	2587238	0.105705	0.000351086	1	False
PGA_scaffold_12__3_contigs__length_13210736	11551026	13210738	2587593	0.124301	7.32709e-07	0.0499883	True
PGA_scaffold_5__3_contigs__length_33547463	3008666	33547464	2587662	0.0330141	0.294323	1	False
PGA_scaffold_10__1_contigs__length_24013043	4967599	24013044	2587887	0.0748953	0.0115224	1	False
PGA_scaffold_2__3_contigs__length_39821804	3816232	39821807	2588364	-0.00944221	0.776595	1	False
PGA_scaffold_7__2_contigs__length_31062125	3374999	31062127	2588515	0.0342124	0.269794	1	False
PGA_scaffold_8__2_contigs__length_24293693	20641418	24293695	2588549	0.159319	2.82663e-13	1.92844e-08	True
PGA_scaffold_7__2_contigs__length_31062125	3112834	31062127	2588690	0.0821614	0.00255346	1	False
PGA_scaffold_5__3_contigs__length_33547463	14061359	33547464	2588703	0.0707445	0.0201844	1	False
PGA_scaffold_3__2_contigs__length_37134422	30742792	37134424	2589113	0.0165262	0.461916	1	False
PGA_scaffold_1__3_contigs__length_68588310	66964263	68588312	2589487	-0.00877117	0.775904	1	False
PGA_scaffold_4__2_contigs__length_36220498	27745164	36220500	2590079	0.0156827	0.620235	1	False
PGA_scaffold_3__2_contigs__length_37134422	28196338	37134424	2591057	0.0796019	0.00420662	1	False
PGA_scaffold_10__1_contigs__length_24013043	12579277	24013044	2591286	0.122624	8.7971e-06	0.600173	False
PGA_scaffold_1__3_contigs__length_68588310	26376809	68588312	2591355	0.11601	4.56244e-06	0.311268	False
PGA_scaffold_9__2_contigs__length_24672620	16375002	24672622	2591509	0.140176	1.92913e-09	0.000131613	True
PGA_scaffold_4__2_contigs__length_36220498	12432364	36220500	2591802	0.0196609	0.50905	1	False
PGA_scaffold_7__2_contigs__length_31062125	21643391	31062127	2592197	0.0949875	0.000257141	1	False
PGA_scaffold_6__2_contigs__length_31822043	255989	31822045	2592453	0.0282978	0.300415	1	False
PGA_scaffold_3__2_contigs__length_37134422	20187715	37134424	2592456	0.0366855	0.233913	1	False
PGA_scaffold_6__2_contigs__length_31822043	28473374	31822045	2592979	0.155197	6.95111e-13	4.74232e-08	True
PGA_scaffold_3__2_contigs__length_37134422	35929357	37134424	2593302	0.084558	0.00396189	1	False
PGA_scaffold_6__2_contigs__length_31822043	21318994	31822045	2593363	0.137501	6.5503e-07	0.0446888	True
PGA_scaffold_6__2_contigs__length_31822043	23263730	31822045	2594140	-0.00162962	1	1	False
PGA_scaffold_1__3_contigs__length_68588310	12309645	68588312	2594160	0.14332	5.9414e-11	4.05346e-06	True
PGA_scaffold_5__3_contigs__length_33547463	10348415	33547464	2594203	0.0101803	0.723298	1	False
PGA_scaffold_1__3_contigs__length_68588310	8446075	68588312	2594222	0.0582923	0.0513096	1	False
PGA_scaffold_1__3_contigs__length_68588310	57819796	68588312	2594475	0.0671594	0.00967164	1	False
PGA_scaffold_3__2_contigs__length_37134422	25380242	37134424	2594813	0.0864368	0.00193651	1	False
PGA_scaffold_3__2_contigs__length_37134422	15156059	37134424	2595344	-0.000872314	1	1	False
PGA_scaffold_9__2_contigs__length_24672620	8037304	24672622	2595488	0.125203	2.63897e-07	0.0180041	True
PGA_scaffold_5__3_contigs__length_33547463	12481848	33547464	2595800	0.0733807	0.014889	1	False
PGA_scaffold_5__3_contigs__length_33547463	19311792	33547464	2595910	0.130494	3.78188e-08	0.00258015	True
PGA_scaffold_3__2_contigs__length_37134422	17139808	37134424	2596071	0.0865806	0.00273553	1	False
PGA_scaffold_5__3_contigs__length_33547463	267614	33547464	2597504	0.020955	0.468679	1	False
PGA_scaffold_1__3_contigs__length_68588310	46656410	68588312	2597595	0.129813	2.36957e-07	0.0161662	True
PGA_scaffold_3__2_contigs__length_37134422	17139671	37134424	2598481	0.0856795	0.00340772	1	False
PGA_scaffold_8__2_contigs__length_24293693	7727441	24293695	2598618	0.162808	1.73783e-12	1.18562e-07	True
PGA_scaffold_2__3_contigs__length_39821804	36986342	39821807	2599262	0.0249906	0.353881	1	False
PGA_scaffold_7__2_contigs__length_31062125	3112971	31062127	2599842	0.108398	7.31186e-06	0.498844	False
PGA_scaffold_1__3_contigs__length_68588310	1775674	68588312	2600214	0.0438942	0.152953	1	False
PGA_scaffold_3__2_contigs__length_37134422	28031669	37134424	2600650	0.150931	9.78189e-11	6.67359e-06	True
PGA_scaffold_10__1_contigs__length_24013043	4975055	24013044	2601043	0.0941151	0.00090694	1	False
PGA_scaffold_7__2_contigs__length_31062125	25831358	31062127	2601187	0.0602958	0.0226108	1	False
PGA_scaffold_9__2_contigs__length_24672620	2537628	24672622	2601300	0.0660187	0.0200986	1	False
PGA_scaffold_5__3_contigs__length_33547463	28123052	33547464	2601441	0.0972785	0.000110739	1	False
PGA_scaffold_9__2_contigs__length_24672620	17735780	24672622	2602494	0.0638714	0.0227597	1	False
PGA_scaffold_9__2_contigs__length_24672620	21596708	24672622	2603307	0.0179162	0.424831	1	False
PGA_scaffold_9__2_contigs__length_24672620	9586696	24672622	2603582	0.152024	5.55112e-15	3.78719e-10	True
PGA_scaffold_3__2_contigs__length_37134422	31858487	37134424	2604488	0.0906738	0.000955315	1	False
PGA_scaffold_10__1_contigs__length_24013043	21449959	24013044	2604933	0.0807811	0.0072142	1	False
PGA_scaffold_1__3_contigs__length_68588310	60402617	68588312	2605945	0.0315187	0.230165	1	False
PGA_scaffold_12__3_contigs__length_13210736	3421886	13210738	2606681	0.0707349	0.0201721	1	False
PGA_scaffold_5__3_contigs__length_33547463	24592373	33547464	2607103	0.105254	3.29143e-05	1	False
PGA_scaffold_1__3_contigs__length_68588310	46656547	68588312	2607457	0.158514	1.68088e-13	1.14676e-08	True
PGA_scaffold_1__3_contigs__length_68588310	33904214	68588312	2607879	0.103596	4.50471e-05	1	False
PGA_scaffold_4__2_contigs__length_36220498	21036403	36220500	2608086	0.0744543	0.00616291	1	False
PGA_scaffold_4__2_contigs__length_36220498	29625728	36220500	2608453	0.152101	1.33339e-11	9.09691e-07	True
PGA_scaffold_10__1_contigs__length_24013043	4037303	24013044	2608519	0.113009	6.10138e-06	0.416261	False
PGA_scaffold_6__2_contigs__length_31822043	19283771	31822045	2608561	0.0534323	0.0760757	1	False
PGA_scaffold_6__2_contigs__length_31822043	22640157	31822045	2608966	0.0399544	0.145443	1	False
PGA_scaffold_5__3_contigs__length_33547463	19360263	33547464	2609167	0.139418	5.37755e-10	3.66878e-05	True
PGA_scaffold_2__3_contigs__length_39821804	13404323	39821807	2609405	-0.0337618	0.0817788	1	False
PGA_scaffold_12__3_contigs__length_13210736	11810122	13210738	2609435	0.0167946	0.451098	1	False
PGA_scaffold_4__2_contigs__length_36220498	34566315	36220500	2610175	0.00747706	0.784901	1	False
PGA_scaffold_3__2_contigs__length_37134422	8979750	37134424	2610424	0.0842608	0.00431239	1	False
PGA_scaffold_1__3_contigs__length_68588310	35170032	68588312	2610437	0.022182	0.355629	1	False
PGA_scaffold_11__2_contigs__length_17094816	12880147	17094818	2610752	0.0162291	0.538692	1	False
PGA_scaffold_13__1_contigs__length_14207122	8743321	14207123	2610765	0.0160086	0.555165	1	False
PGA_scaffold_4__2_contigs__length_36220498	3889643	36220500	2611271	0.0274734	0.258656	1	False
PGA_scaffold_5__3_contigs__length_33547463	22599589	33547464	2612046	0.0526174	0.0292388	1	False
PGA_scaffold_1__3_contigs__length_68588310	2205249	68588312	2612082	0.0393792	0.0529027	1	False
PGA_scaffold_6__2_contigs__length_31822043	7618646	31822045	2612462	0.110133	2.47661e-05	1	False
PGA_scaffold_5__3_contigs__length_33547463	33090103	33547464	2613069	0.153222	5.53646e-12	3.77719e-07	True
PGA_scaffold_6__2_contigs__length_31822043	4334402	31822045	2613083	0.115607	9.50141e-05	1	False
PGA_scaffold_1__3_contigs__length_68588310	51011276	68588312	2613174	0.109414	0.000267132	1	False
PGA_scaffold_10__1_contigs__length_24013043	1575265	24013044	2614832	0.010257	0.68904	1	False
PGA_scaffold_1__3_contigs__length_68588310	52589999	68588312	2615149	0.122058	1.64364e-06	0.112136	False
PGA_scaffold_7__2_contigs__length_31062125	20272556	31062127	2615742	0.145247	3.6235e-11	2.4721e-06	True
PGA_scaffold_10__1_contigs__length_24013043	23371988	24013044	2615913	0.0476136	0.121422	1	False
