#source:radsex-map;min_depth:5;min_qual:20;min_freq:0.1;signif_threshold:0.05;bonferroni:true;n_markers:68224
Contig	Position	Length	Marker_id	Bias	P	CorrectedP	Signif
ptg000022l	3258438	10156922	2518258	0.113575	3.09052e-05	1	False
ptg000002l	12125691	30271790	2518630	0.108063	7.33499e-05	1	False
ptg000018l	5933200	8738486	2518824	0.0861492	0.000748344	1	False
ptg000015l	36645559	36964833	2519336	0.0840499	0.00530602	1	False
ptg000017l	13392187	23459760	2519822	0.11369	1.38611e-06	0.0945662	False
ptg000004l	6259229	10105133	2521001	0.0234665	0.416347	1	False
ptg000034l	8873494	9175924	2522272	0.086964	0.000929622	1	False
ptg000021l	6394399	10104556	2522776	0.137568	2.76974e-08	0.00188963	True
ptg000011l	16572914	21665023	2523397	0.134932	8.15898e-09	0.000556638	True
ptg000004l	2178330	10105133	2524159	0.0481887	0.110823	1	False
ptg000022l	6749441	10156922	2526310	0.109405	6.98546e-05	1	False
ptg000009l	13279016	27895991	2527441	0.137664	6.35233e-09	0.000433381	True
ptg000016l	8388324	23567710	2527829	0.102407	0.000283512	1	False
ptg000028l	10911612	11766104	2530110	0.0288634	0.236563	1	False
ptg000015l	7527703	36964833	2530379	0.123592	2.13761e-07	0.0145836	True
ptg000013l	194997	11534717	2531291	-0.0859862	0.000605619	1	False
ptg000034l	3693839	9175924	2532349	0.0312215	0.274061	1	False
ptg000015l	7533659	36964833	2532403	0.0834555	0.00271234	1	False
ptg000009l	22405517	27895991	2533215	0.0902328	0.000690926	1	False
ptg000017l	21835574	23459760	2534288	-0.00272241	0.969509	1	False
ptg000003l	21960907	35595150	2534400	0.0588963	0.0483266	1	False
ptg000024l	9227489	12884424	2534629	0.062261	0.0378665	1	False
ptg000002l	21740117	30271790	2535006	0.133303	2.97351e-07	0.0202865	True
ptg000015l	2034762	36964833	2535475	0.120985	1.55263e-06	0.105927	False
ptg000007l	4521086	9238333	2537582	0.120323	2.57332e-07	0.0175562	True
ptg000015l	32849570	36964833	2539864	0.0811837	0.00731662	1	False
ptg000003l	12085854	35595150	2539981	0.147106	1.25708e-08	0.000857628	True
ptg000002l	13716218	30271790	2540654	0.00240608	0.974376	1	False
ptg000011l	8619279	21665023	2540769	0.118032	1.24412e-06	0.0848791	False
ptg000017l	21835711	23459760	2540849	-0.00877117	0.775904	1	False
ptg000011l	16326657	21665023	2541166	0.0990615	0.000186811	1	False
ptg000009l	24962719	27895991	2542564	0.0126823	0.69945	1	False
ptg000024l	6087695	12884424	2543539	0.0974032	0.000244211	1	False
ptg000002l	6756057	30271790	2544679	0.0566723	0.064355	1	False
ptg000015l	3999572	36964833	2546261	0.057075	0.0597777	1	False
ptg000005l	12977493	24084085	2547332	0.0795924	0.00038755	1	False
ptg000024l	7524931	12884424	2548609	0.0031442	0.962492	1	False
ptg000034l	5502719	9175924	2548675	0.0741955	0.0134776	1	False
ptg000016l	5608290	23567710	2549205	0.0217889	0.404242	1	False
ptg000016l	20575903	23567710	2549407	0.109366	0.000283078	1	False
ptg000003l	3473482	35595150	2549435	0.132699	2.86768e-06	0.195645	False
ptg000009l	13493255	27895991	2550092	0.0634975	0.0391822	1	False
ptg000003l	16763501	35595150	2550242	0.0805989	0.00235528	1	False
ptg000005l	18573375	24084085	2550594	0.0241375	0.376449	1	False
ptg000015l	25770638	36964833	2550797	0.0350847	0.117344	1	False
ptg000018l	8069191	8738486	2551139	0.136274	1.08555e-08	0.000740606	True
ptg000015l	34100996	36964833	2552015	0.111504	7.65289e-05	1	False
ptg000002l	18550179	30271790	2553201	0.0768412	0.0116096	1	False
ptg000003l	10904824	35595150	2554042	0.0653093	0.0294636	1	False
ptg000022l	10012987	10156922	2554110	0.00155293	1	1	False
ptg000013l	7231536	11534717	2554453	-0.107699	0.000245008	1	False
ptg000015l	13431389	36964833	2555599	0.071636	0.0179627	1	False
ptg000004l	6186227	10105133	2556694	0.0769658	0.0105574	1	False
ptg000003l	24838800	35595150	2557817	0.0600274	0.0489535	1	False
ptg000003l	12720881	35595150	2558238	0.106759	0.00043487	1	False
ptg000018l	5716707	8738486	2558883	0.0331196	0.269244	1	False
ptg000002l	18751556	30271790	2559027	0.11669	1.08486e-06	0.0740137	False
ptg000016l	8766903	23567710	2559055	0.0125193	0.66859	1	False
ptg000011l	12620001	21665023	2559145	0.141125	8.58129e-11	5.8545e-06	True
ptg000011l	668443	21665023	2559205	0.111207	2.46952e-05	1	False
ptg000006l	3407600	24013044	2559206	0.0092313	0.737778	1	False
ptg000008l	565201	14188462	2560312	0.0336564	0.259892	1	False
ptg000022l	9094180	10156922	2561064	0.122423	6.27609e-07	0.042818	True
ptg000006l	8096224	24013044	2561083	0.13313	1.05359e-07	0.007188	True
ptg000023l	1531268	4210294	2561244	0.122154	6.11646e-07	0.0417289	True
ptg000023l	4123731	4210294	2561910	0.0612928	0.0409587	1	False
ptg000009l	17062257	27895991	2563003	0.0256137	0.363486	1	False
ptg000009l	10756042	27895991	2564039	0.0448049	0.116167	1	False
ptg000005l	22211218	24084085	2565769	-0.0381426	0.204214	1	False
ptg000001l	3310333	12906418	2565849	-0.00332634	0.939133	1	False
ptg000009l	1975854	27895991	2566039	0.076822	0.00604576	1	False
ptg000006l	21574939	24013044	2567284	0.0128165	0.619785	1	False
ptg000009l	16929227	27895991	2567620	0.0644274	0.0351371	1	False
ptg000007l	1338459	9238333	2568276	0.0612065	0.046575	1	False
ptg000015l	34101133	36964833	2569017	0.147893	1.51628e-07	0.0103447	True
ptg000034l	5940290	9175924	2569252	0.102254	4.3991e-05	1	False
ptg000016l	10783941	23567710	2569349	0.0787967	0.00439487	1	False
ptg000028l	4435218	11766104	2569571	0.0144461	0.613079	1	False
ptg000006l	14397565	24013044	2569703	0.0521094	0.0919496	1	False
ptg000024l	5494451	12884424	2570659	0.141441	2.27021e-11	1.54883e-06	True
ptg000023l	1055228	4210294	2573033	0.073745	0.00488217	1	False
ptg000003l	10921411	35595150	2573769	0.0289401	0.176514	1	False
ptg000028l	10463132	11766104	2573861	0.032161	0.102023	1	False
ptg000003l	6427491	35595150	2574634	0.154296	9.12248e-12	6.22372e-07	True
ptg000016l	11979487	23567710	2574773	0.0330141	0.294323	1	False
ptg000028l	11320279	11766104	2575119	0.0595769	0.0287078	1	False
ptg000028l	9019471	11766104	2575719	0.119595	2.2691e-06	0.154807	False
ptg000015l	25905120	36964833	2576815	0.146685	3.47811e-12	2.3729e-07	True
ptg000023l	220188	4210294	2577182	0.101381	0.000255378	1	False
ptg000009l	17341725	27895991	2577628	0.113546	6.25175e-06	0.426519	False
ptg000006l	4037303	24013044	2578190	0.113009	6.10138e-06	0.416261	False
ptg000001l	4596646	12906418	2578249	0.104717	3.25728e-05	1	False
ptg000003l	29000378	35595150	2578303	0.152101	1.33339e-11	9.09691e-07	True
ptg000005l	11674029	24084085	2578645	-0.040194	0.167885	1	False
ptg000028l	6986346	11766104	2578757	0.0865518	0.00156402	1	False
ptg000011l	18117952	21665023	2579168	0.113057	0.000194195	1	False
ptg000012l	2491561	14207123	2579700	0.0675812	0.0200909	1	False
ptg000002l	11408495	30271790	2579818	0.121521	1.59979e-06	0.109144	False
ptg000011l	10003083	21665023	2579926	0.135594	7.54684e-08	0.00514876	True
ptg000008l	12898429	14188462	2579937	-0.0221532	0.279806	1	False
ptg000028l	4871882	11766104	2580324	0.0793624	0.00655107	1	False
ptg000011l	17330477	21665023	2580494	0.115607	9.50141e-05	1	False
ptg000003l	16763364	35595150	2580747	0.0345191	0.180558	1	False
ptg000008l	10536185	14188462	2580886	0.159319	2.82663e-13	1.92844e-08	True
ptg000022l	8917845	10156922	2581093	0.11113	0.000250796	1	False
ptg000017l	15858586	23459760	2581574	0.100452	0.000142966	1	False
ptg000019l	871099	4202805	2582036	0.0228434	0.389065	1	False
ptg000014l	3329265	3484649	2582736	0.04237	0.113797	1	False
ptg000005l	14297166	24084085	2582772	-0.0367622	0.0652724	1	False
ptg000015l	27529220	36964833	2583073	-0.00086274	1	1	False
ptg000002l	10988552	30271790	2583462	0.139418	5.37755e-10	3.66878e-05	True
ptg000014l	3136634	3484649	2583633	-0.00564614	0.863468	1	False
ptg000024l	10749927	12884424	2584225	0.124474	1.7962e-06	0.122544	False
ptg000028l	4090863	11766104	2584407	0.0479107	0.0458271	1	False
ptg000002l	5664775	30271790	2584503	0.0739175	0.014017	1	False
ptg000002l	6335142	30271790	2584563	0.0658653	0.0316562	1	False
ptg000003l	17497752	35595150	2584744	0.0712814	0.0191161	1	False
ptg000008l	1299226	14188462	2584883	0.102628	0.000321662	1	False
ptg000017l	12863538	23459760	2585497	0.0753745	0.0139491	1	False
ptg000006l	14443673	24013044	2586032	0.104938	4.55743e-05	1	False
ptg000002l	13066120	30271790	2586278	0.131865	6.58255e-07	0.0449088	True
ptg000002l	22385131	30271790	2586384	0.0698434	0.0211696	1	False
ptg000009l	10171736	27895991	2586449	0.0787393	0.0101641	1	False
ptg000006l	14700343	24013044	2586952	0.0453225	0.0806334	1	False
ptg000008l	9347892	14188462	2587429	0.00486009	0.904725	1	False
ptg000011l	13757666	21665023	2587648	0.109204	7.72038e-06	0.526715	False
ptg000003l	14023024	35595150	2587704	0.0853152	0.00212345	1	False
ptg000008l	13514850	14188462	2587835	0.0537869	0.0306508	1	False
ptg000015l	13431389	36964833	2588175	-0.00657599	0.844594	1	False
ptg000011l	1995465	21665023	2589254	0.133763	3.15802e-08	0.00215453	True
ptg000002l	1508384	30271790	2589334	0.144394	9.49276e-11	6.47634e-06	True
ptg000015l	32668014	36964833	2589700	0.102723	0.000238728	1	False
ptg000002l	9999093	30271790	2589949	0.145247	3.6235e-11	2.4721e-06	True
ptg000006l	18667430	24013044	2590195	0.116815	4.70255e-06	0.320827	False
ptg000002l	13016574	30271790	2590638	0.118473	3.31854e-06	0.226404	False
ptg000006l	21731538	24013044	2591313	0.0388232	0.203741	1	False
ptg000016l	19775559	23567710	2591546	0.0215972	0.359718	1	False
ptg000016l	5654444	23567710	2591873	0.0863314	0.0013565	1	False
ptg000021l	875618	10104556	2592113	0.0364746	0.105361	1	False
ptg000024l	8379374	12884424	2593179	0.00621172	0.807012	1	False
ptg000001l	3446913	12906418	2593572	0.1461	1.27696e-11	8.71191e-07	True
ptg000019l	3775709	4202805	2594079	-0.112741	0.000197696	1	False
ptg000001l	10741789	12906418	2595568	0.0671498	0.0276425	1	False
ptg000017l	6869000	23459760	2595855	0.0172835	0.410924	1	False
ptg000028l	2538119	11766104	2595899	-0.00332634	0.939133	1	False
ptg000009l	27272140	27895991	2595945	0.0917953	0.000775145	1	False
ptg000002l	17825262	30271790	2596193	0.0876734	0.00127948	1	False
ptg000006l	12876397	24013044	2596777	0.124666	2.47148e-07	0.0168614	True
ptg000011l	7694083	21665023	2596969	0.15305	1.5643e-13	1.06723e-08	True
ptg000021l	6454891	10104556	2596976	0.0563847	0.0580458	1	False
ptg000008l	13022191	14188462	2597365	0.0576788	0.0493006	1	False
ptg000024l	4137	12884424	2597477	0.125356	6.26679e-06	0.427545	False
ptg000017l	621142	23459760	2597521	0.148468	1.31186e-10	8.95002e-06	True
ptg000016l	19346016	23567710	2599204	0.126305	2.62144e-06	0.178845	False
ptg000018l	1386399	8738486	2599435	0.0657694	0.0116609	1	False
ptg000013l	11296757	11534717	2599935	-0.0948533	0.00153654	1	False
ptg000016l	12763476	23567710	2600431	0.0749336	0.0145226	1	False
ptg000022l	8522034	10156922	2600655	0.0677058	0.0223223	1	False
ptg000003l	25887811	35595150	2601110	0.140981	2.36075e-09	0.00016106	True
ptg000017l	15274065	23459760	2601179	0.0315187	0.230165	1	False
ptg000015l	13320451	36964833	2601819	0.147615	2.93234e-10	2.00056e-05	True
ptg000003l	11833386	35595150	2601861	0.0815383	0.00701124	1	False
ptg000009l	23852775	27895991	2602130	0.152225	3.74485e-10	2.55488e-05	True
ptg000021l	6499460	10104556	2602204	0.0919967	0.0017084	1	False
ptg000006l	12876534	24013044	2602331	0.0843662	0.00497357	1	False
ptg000007l	9003941	9238333	2602723	0.118042	3.72227e-05	1	False
ptg000015l	3713547	36964833	2602785	0.127935	1.97296e-07	0.0134604	True
ptg000017l	9841352	23459760	2602810	0.0972785	0.000110739	1	False
ptg000012l	4817440	14207123	2603330	0.0341261	0.212092	1	False
ptg000015l	9808305	36964833	2603893	0.0545251	0.0765263	1	False
ptg000005l	12977630	24084085	2604169	-0.0361966	0.202312	1	False
ptg000007l	8937945	9238333	2604945	0.0796019	0.00420662	1	False
ptg000013l	2951421	11534717	2605742	-0.0405104	0.167813	1	False
ptg000002l	27158815	30271790	2606031	0.0821614	0.00255346	1	False
ptg000016l	18482000	23567710	2606614	0.137933	6.72446e-09	0.00045877	True
ptg000024l	4000	12884424	2606643	0.103845	0.000190878	1	False
ptg000005l	20723042	24084085	2608537	-0.0903575	0.00226204	1	False
ptg000006l	23371988	24013044	2608613	0.0476136	0.121422	1	False
ptg000006l	23611609	24013044	2609397	0.118885	7.70835e-07	0.0525895	False
ptg000003l	21961044	35595150	2609787	0.150931	9.78189e-11	6.67359e-06	True
ptg000006l	3699923	24013044	2609996	0.10396	2.16233e-05	1	False
ptg000011l	13757803	21665023	2610008	0.0251344	0.264903	1	False
ptg000022l	9280099	10156922	2610313	0.129056	1.21808e-07	0.00831026	True
ptg000001l	3310333	12906418	2610600	0.0968951	0.000595258	1	False
ptg000003l	11806877	35595150	2610652	0.0216643	0.435177	1	False
ptg000008l	2008634	14188462	2611279	0.126449	8.32698e-07	0.05681	False
ptg000016l	10910570	23567710	2612959	0.0154718	0.572682	1	False
ptg000023l	1638273	4210294	2613402	0.0966458	0.0001954	1	False
ptg000015l	24777314	36964833	2613853	0.058369	0.0276574	1	False
ptg000024l	3509264	12884424	2614173	0.104621	6.1398e-05	1	False
ptg000015l	9808305	36964833	2614193	0.0405008	0.19439	1	False
ptg000011l	10892049	21665023	2614587	0.151343	1.99707e-12	1.36248e-07	True
ptg000002l	20147701	30271790	2614748	0.0422167	0.153711	1	False
ptg000009l	6813893	27895991	2614898	0.129296	1.3738e-09	9.37261e-05	True
ptg000002l	11662286	30271790	2615240	0.00298125	0.963625	1	False
ptg000002l	6335142	30271790	2615246	0.0167467	0.43366	1	False
ptg000017l	12691244	23459760	2615779	0.0671594	0.00967164	1	False
ptg000015l	13320314	36964833	2615868	0.0195267	0.362623	1	False
ptg000007l	429167	9238333	2616009	0.0715881	0.0184721	1	False
ptg000022l	388119	10156922	2616025	0.047556	0.111909	1	False
ptg000018l	7333598	8738486	2616070	0.0359378	0.11431	1	False
ptg000002l	27997211	30271790	2616452	0.122729	3.69704e-05	1	False
ptg000015l	29465045	36964833	2616649	0.125797	9.55905e-06	0.652157	False
ptg000009l	26996716	27895991	2617809	-0.00530104	0.856154	1	False
ptg000015l	13196978	36964833	2618000	0.103299	0.000697237	1	False
ptg000022l	3547257	10156922	2618919	0.0648588	0.0344034	1	False
ptg000005l	20096754	24084085	2619166	-0.108743	0.000296635	1	False
ptg000021l	6199351	10104556	2619201	0.114984	2.72695e-06	0.186044	False
ptg000006l	12579277	24013044	2619655	0.122624	8.7971e-06	0.600173	False
ptg000005l	805040	24084085	2619953	-0.0256616	0.369257	1	False
ptg000012l	13688340	14207123	2620048	0.100173	0.000959799	1	False
ptg000021l	3740291	10104556	2620160	0.0583882	0.0418006	1	False
ptg000024l	10056836	12884424	2620291	0.148199	1.19704e-10	8.16666e-06	True
ptg000015l	14219660	36964833	2620541	0.119739	4.62977e-07	0.0315862	True
ptg000009l	7708000	27895991	2621113	0.0222107	0.260876	1	False
ptg000004l	8875684	10105133	2621329	0.013708	0.668015	1	False
ptg000011l	6461783	21665023	2621356	0.0431753	0.104142	1	False
ptg000002l	20798767	30271790	2621416	0.114227	1.47749e-06	0.1008	False
ptg000016l	3421410	23567710	2621686	0.0972785	0.000110739	1	False
ptg000017l	5882724	23459760	2621782	0.109414	0.000267132	1	False
ptg000009l	2515745	27895991	2622026	0.117668	3.2057e-06	0.218706	False
ptg000011l	21408893	21665023	2622233	0.0282978	0.300415	1	False
ptg000009l	7708135	27895991	2622236	0.0366855	0.233913	1	False
ptg000014l	1780451	3484649	2622277	0.130666	1.46554e-07	0.00999848	True
ptg000022l	4852254	10156922	2622531	0.152523	2.88674e-07	0.0196945	True
ptg000016l	17945903	23567710	2623068	0.0257959	0.186255	1	False
ptg000002l	10988689	30271790	2623682	0.10465	0.000183248	1	False
ptg000005l	20568772	24084085	2624244	-0.0224408	0.447934	1	False
ptg000002l	18144829	30271790	2624443	0.0175999	0.41858	1	False
ptg000015l	2629918	36964833	2624944	0.0327361	0.23072	1	False
ptg000003l	20172474	35595150	2624988	0.130762	3.96711e-08	0.00270652	True
ptg000011l	19538974	21665023	2625209	0.0891017	0.00344087	1	False
ptg000012l	6727471	14207123	2625566	0.0420537	0.1115	1	False
ptg000009l	13595076	27895991	2626027	0.00249234	0.978978	1	False
ptg000015l	31464647	36964833	2626050	-0.00330716	0.949627	1	False
ptg000028l	3378346	11766104	2626113	0.14286	3.55187e-09	0.000242323	True
ptg000015l	36502893	36964833	2626120	0.136543	1.14373e-08	0.000780297	True
ptg000022l	10012850	10156922	2626420	0.126985	8.53493e-07	0.0582287	False
ptg000013l	335441	11534717	2626744	-0.0399448	0.191318	1	False
ptg000003l	14452515	35595150	2626772	0.123765	7.04068e-07	0.0480343	True
ptg000034l	3749963	9175924	2626854	0.155418	3.79752e-12	2.59082e-07	True
ptg000017l	21742063	23459760	2627012	0.0450445	0.131299	1	False
ptg000012l	3973223	14207123	2627469	0.146148	2.45137e-12	1.67242e-07	True
ptg000003l	11885188	35595150	2627519	0.034059	0.148182	1	False
ptg000026l	165934	625250	2627584	0.0367143	0.151129	1	False
ptg000016l	15449211	23567710	2627736	0.0444502	0.0431999	1	False
ptg000005l	11674166	24084085	2627817	-0.0781641	0.00794722	1	False
ptg000018l	6160547	8738486	2627967	0.117179	1.95201e-06	0.133174	False
ptg000004l	4586655	10105133	2627991	0.0754609	0.0102908	1	False
ptg000014l	672068	3484649	2628752	0.124301	7.32709e-07	0.0499883	True
ptg000015l	33303452	36964833	2629457	0.0376729	0.0525052	1	False
ptg000015l	32087801	36964833	2629813	0.139371	1.54822e-09	0.000105626	True
ptg000026l	270965	625250	2630351	0.107085	4.53873e-05	1	False
ptg000016l	7789023	23567710	2630458	0.0252303	0.292528	1	False
ptg000006l	15908921	24013044	2630601	0.0313653	0.287876	1	False
ptg000003l	21724261	35595150	2630830	0.123602	1.31242e-05	0.895384	False
ptg000003l	20805265	35595150	2630923	0.117495	1.18132e-06	0.0805946	False
ptg000008l	13514987	14188462	2631073	0.119422	8.17025e-07	0.0557407	False
ptg000001l	1783732	12906418	2631329	0.153951	3.10862e-15	2.12083e-10	True
ptg000011l	12053818	21665023	2631419	0.0653764	0.00202911	1	False
ptg000005l	9704007	24084085	2631519	-0.144883	1.74906e-06	0.119328	False
ptg000005l	1562810	24084085	2631535	-0.117917	5.98788e-05	1	False
ptg000012l	1753811	14207123	2631947	0.0146953	0.5488	1	False
ptg000018l	1509186	8738486	2632207	0.10165	0.000252071	1	False
ptg000011l	12053955	21665023	2633188	0.0827845	0.00659635	1	False
ptg000002l	13875781	30271790	2633320	0.0328607	0.202963	1	False
ptg000011l	11907752	21665023	2634399	0.0098448	0.671227	1	False
ptg000001l	4748892	12906418	2634584	0.0724796	0.0084814	1	False
ptg000001l	8037304	12906418	2634709	0.125203	2.63897e-07	0.0180041	True
ptg000015l	3209368	36964833	2635690	0.050892	0.098187	1	False
ptg000009l	18139593	27895991	2637105	0.0834076	0.00304153	1	False
ptg000002l	8628258	30271790	2637834	0.0949875	0.000257141	1	False
ptg000011l	16820465	21665023	2637979	0.171023	1e-16	6.8224e-12	True
ptg000009l	3266118	27895991	2638216	0.000498474	1	1	False
ptg000004l	2178467	10105133	2638276	-0.00327842	0.943126	1	False
ptg000017l	21792523	23459760	2638358	0.132037	1.32466e-06	0.0903738	False
ptg000007l	6534917	9238333	2638448	-0.0119825	0.576189	1	False
ptg000028l	11552721	11766104	2638936	0.109395	0.000324221	1	False
ptg000001l	8313989	12906418	2639053	0.0441914	0.128151	1	False
ptg000017l	17444197	23459760	2639279	0.0224408	0.447934	1	False
ptg000003l	2691951	35595150	2639299	0.100998	0.000661827	1	False
ptg000024l	6814311	12884424	2639335	0.140761	8.39262e-10	5.72578e-05	True
ptg000011l	6992546	21665023	2639403	0.0113498	0.695317	1	False
ptg000002l	26003094	30271790	2639596	0.154612	2.5252e-12	1.72279e-07	True
ptg000017l	20942033	23459760	2639890	0.131079	1.91175e-08	0.00130427	True
ptg000016l	17245520	23567710	2640099	0.00176382	1	1	False
ptg000028l	10008816	11766104	2640498	0.0125001	0.621288	1	False
ptg000002l	13960626	30271790	2640676	0.0793815	0.00787522	1	False
ptg000014l	1729430	3484649	2641661	0.0892934	0.00301227	1	False
ptg000007l	8396415	9238333	2641731	0.00408363	0.921853	1	False
ptg000007l	7546559	9238333	2641784	0.00903958	0.708083	1	False
ptg000022l	8558174	10156922	2641831	0.0408746	0.170482	1	False
ptg000001l	4419664	12906418	2642311	0.155149	3.32701e-12	2.26982e-07	True
ptg000003l	1882653	35595150	2642457	0.095486	0.00129475	1	False
ptg000015l	32818666	36964833	2642493	0.14332	5.9414e-11	4.05346e-06	True
ptg000015l	29785642	36964833	2643131	0.134443	2.77146e-09	0.00018908	True
ptg000017l	11770671	23459760	2643839	0.121081	5.46291e-07	0.0372702	True
ptg000016l	8766766	23567710	2644776	0.00784133	0.784058	1	False
ptg000006l	20705012	24013044	2644859	0.0790173	0.00749039	1	False
ptg000016l	18114430	23567710	2645194	0.0648204	0.0169148	1	False
ptg000015l	15368441	36964833	2645585	0.130082	2.42327e-07	0.0165325	True
ptg000021l	7565420	10104556	2645823	0.0978153	0.000111162	1	False
ptg000012l	9066629	14207123	2646176	0.0729206	0.0133839	1	False
ptg000006l	12973228	24013044	2646272	0.0180887	0.376753	1	False
ptg000002l	19776491	30271790	2647582	0.0987452	0.000234892	1	False
ptg000022l	4574495	10156922	2648197	0.163221	1.46549e-14	9.99819e-10	True
ptg000009l	524087	27895991	2648633	0.0205715	0.40691	1	False
ptg000019l	3662272	4202805	2648887	-0.0629991	0.0251225	1	False
ptg000028l	10076365	11766104	2648980	0.0519752	0.0668068	1	False
ptg000013l	11308211	11534717	2649082	-0.0818643	0.00103332	1	False
ptg000015l	36202840	36964833	2650134	0.0758155	0.0131318	1	False
ptg000028l	4196154	11766104	2650885	0.128769	1.87458e-06	0.127892	False
ptg000016l	11526703	23567710	2651554	0.0311544	0.218358	1	False
ptg000003l	5875874	35595150	2651582	0.164074	3.33067e-15	2.27232e-10	True
ptg000011l	9407113	21665023	2651656	0.0210316	0.43604	1	False
ptg000016l	20518302	23567710	2652133	0.0867915	0.00430384	1	False
ptg000016l	13533319	23567710	2652481	0.0912777	0.00273318	1	False
ptg000016l	17001883	23567710	2652510	0.0451308	0.0576126	1	False
ptg000003l	19338826	35595150	2652663	0.125471	2.72243e-07	0.0185735	True
ptg000017l	16861141	23459760	2652781	0.0625389	0.0193453	1	False
ptg000001l	6228597	12906418	2652931	0.156002	1.11955e-12	7.63801e-08	True
ptg000007l	8396278	9238333	2653145	-0.0196417	0.356418	1	False
ptg000015l	36689863	36964833	2653200	0.139572	1.56828e-07	0.0106994	True
ptg000015l	28454635	36964833	2653402	0.114399	4.2185e-06	0.287803	False
ptg000002l	16663191	30271790	2653457	0.135862	7.74049e-08	0.00528088	True
ptg000002l	16663328	30271790	2653538	0.120352	3.51916e-06	0.240091	False
ptg000016l	6108002	23567710	2653604	-0.00441915	0.928603	1	False
ptg000013l	5407249	11534717	2654103	-0.0655298	0.0278372	1	False
ptg000021l	5985829	10104556	2654172	0.0871366	0.0013105	1	False
ptg000008l	8934134	14188462	2654409	0.0774356	0.00672201	1	False
ptg000014l	1765056	3484649	2655152	0.136859	5.29991e-09	0.000361581	True
ptg000003l	33246513	35595150	2655467	0.0916707	0.000438189	1	False
ptg000011l	17645614	21665023	2655935	0.0755567	0.00905738	1	False
ptg000015l	3209368	36964833	2655976	0.0954285	0.00142487	1	False
ptg000006l	1808978	24013044	2656131	0.0118099	0.733904	1	False
ptg000006l	22600352	24013044	2656380	0.0642357	0.0328863	1	False
ptg000006l	16923095	24013044	2656886	0.0799471	0.00587791	1	False
ptg000031l	241249	790237	2656951	0.105522	3.3061e-05	1	False
ptg000018l	2809394	8738486	2657236	0.0336372	0.228008	1	False
ptg000003l	18506708	35595150	2657365	0.135757	6.86017e-06	0.468028	False
ptg000011l	6003966	21665023	2657369	0.023524	0.313744	1	False
ptg000006l	1096263	24013044	2657390	0.0939426	0.00148763	1	False
ptg000017l	3032533	23459760	2658075	0.0717511	0.0123804	1	False
ptg000011l	9678119	21665023	2658178	0.164026	2.68674e-14	1.833e-09	True
ptg000023l	2911840	4210294	2658730	0.135833	1.48522e-09	0.000101327	True
ptg000002l	27997211	30271790	2658991	0.0968855	0.00148649	1	False
ptg000003l	4803009	35595150	2659014	0.11138	4.18418e-05	1	False
ptg000009l	27582735	27895991	2659026	0.128788	1.17656e-07	0.00802697	True
ptg000016l	18790649	23567710	2659274	0.0767358	0.00237681	1	False
ptg000015l	15283168	36964833	2659816	0.0182038	0.493641	1	False
ptg000015l	16955269	36964833	2660414	0.0863505	0.00468094	1	False
ptg000034l	2032776	9175924	2660436	0.0650696	0.0253582	1	False
ptg000003l	23279730	35595150	2660873	0.107996	0.000219824	1	False
ptg000016l	17946040	23567710	2660995	0.0688081	0.023899	1	False
ptg000021l	4714806	10104556	2661089	0.130494	3.78188e-08	0.00258015	True
ptg000015l	11469652	36964833	2661156	0.0895235	0.000454767	1	False
ptg000003l	6427628	35595150	2661211	0.0826216	0.00127627	1	False
ptg000011l	6067891	21665023	2661523	0.10997	0.000151001	1	False
ptg000001l	9708323	12906418	2661613	0.00426576	0.931609	1	False
ptg000016l	23032180	23567710	2661724	0.0339248	0.255272	1	False
ptg000015l	21419969	36964833	2661918	0.0677537	0.017414	1	False
ptg000018l	8069328	8738486	2662627	0.117716	2.02945e-06	0.138457	False
ptg000006l	1575265	24013044	2662737	0.010257	0.68904	1	False
ptg000015l	34981814	36964833	2662949	0.0763332	0.00559907	1	False
ptg000002l	17405373	30271790	2663000	0.0227188	0.484507	1	False
ptg000015l	26514436	36964833	2663037	0.0925239	0.000341291	1	False
ptg000003l	2076038	35595150	2663561	0.0906834	0.00255715	1	False
ptg000011l	11697294	21665023	2663639	0.139371	1.54822e-09	0.000105626	True
ptg000017l	5882861	23459760	2663828	0.0606122	0.0236994	1	False
ptg000019l	1161790	4202805	2663905	-0.104219	0.000496172	1	False
ptg000015l	19156289	36964833	2664053	0.0796978	0.00328487	1	False
ptg000017l	14110716	23459760	2664366	0.10212	0.000558435	1	False
ptg000016l	18857778	23567710	2664706	0.0721249	0.0177062	1	False
ptg000018l	1386536	8738486	2664740	0.0336468	0.117995	1	False
ptg000003l	34394901	35595150	2664998	0.0791419	0.00620535	1	False
ptg000016l	10204340	23567710	2665520	0.0980933	0.000769331	1	False
ptg000002l	18144832	30271790	2665855	-0.00111197	1	1	False
ptg000026l	273059	625250	2666049	0.104823	0.00024472	1	False
ptg000019l	1877823	4202805	2666076	-0.127589	2.63742e-05	1	False
ptg000009l	18430084	27895991	2666162	0.151152	2.88921e-10	1.97113e-05	True
ptg000016l	15449211	23567710	2666266	0.0940768	0.00197892	1	False
ptg000006l	21176744	24013044	2666276	0.115693	6.71937e-06	0.458422	False
ptg000011l	6461646	21665023	2666323	0.104401	4.54255e-05	1	False
ptg000006l	9217065	24013044	2666529	0.158763	2.65083e-10	1.8085e-05	True
