#source:radsex-map;min_depth:5;min_qual:20;min_freq:0.1;signif_threshold:0.05;bonferroni:true;n_markers:56523
Contig	Position	Length	Marker_id	Bias	P	CorrectedP	Signif
PGA_scaffold_8__2_contigs__length_24293693	10373128	24293695	2004934	0.0220022	0.910372	1	False
PGA_scaffold_2__3_contigs__length_39821804	13892703	39821807	2005219	0.0880088	0.409061	1	False
PGA_scaffold_1__3_contigs__length_68588310	33246945	68588312	2005822	0.0143014	1	1	False
PGA_scaffold_1__3_contigs__length_68588310	56394822	68588312	2005990	-0.278548	0.00102444	1	False
PGA_scaffold_9__2_contigs__length_24672620	21270600	24672622	2006354	-0.00484049	1	1	False
PGA_scaffold_4__2_contigs__length_36220498	29625581	36220500	2006631	-0.0118812	1	1	False
PGA_scaffold_2__3_contigs__length_39821804	36489952	39821807	2006947	0.256106	0.0051604	1	False
PGA_scaffold_5__3_contigs__length_33547463	13857337	33547464	2006979	0.228603	0.0176628	1	False
PGA_scaffold_11__2_contigs__length_17094816	2827584	17094818	2007094	0.0235423	0.933373	1	False
PGA_scaffold_7__2_contigs__length_31062125	2711896	31062127	2007146	-0.169857	0.0505107	1	False
PGA_scaffold_5__3_contigs__length_33547463	12481955	33547464	2008341	-0.0719472	0.330986	1	False
PGA_scaffold_8__2_contigs__length_24293693	11873779	24293695	2008416	0.00990099	1	1	False
PGA_scaffold_13__1_contigs__length_14207122	9066629	14207123	2009058	0.0244225	0.884366	1	False
PGA_scaffold_12__3_contigs__length_13210736	1179038	13210738	2011031	-0.173597	0.0433077	1	False
PGA_scaffold_2__3_contigs__length_39821804	22785646	39821807	2011202	0.241144	0.0106963	1	False
PGA_scaffold_6__2_contigs__length_31822043	27466325	31822045	2011260	-0.154895	0.0954195	1	False
PGA_scaffold_5__3_contigs__length_33547463	32869515	33547464	2011398	0.0886689	0.206588	1	False
PGA_scaffold_5__3_contigs__length_33547463	26734290	33547464	2014037	0.231243	0.0149207	1	False
PGA_scaffold_7__2_contigs__length_31062125	28763265	31062127	2014214	0.0224422	0.896869	1	False
PGA_scaffold_4__2_contigs__length_36220498	2507866	36220500	2014270	-0.253465	0.00736756	1	False
PGA_scaffold_5__3_contigs__length_33547463	32869326	33547464	2014587	0.0886689	0.206588	1	False
PGA_scaffold_11__2_contigs__length_17094816	16311143	17094818	2014613	-0.123872	0.073803	1	False
PGA_scaffold_10__1_contigs__length_24013043	15908785	24013044	2015997	0.146975	0.14372	1	False
PGA_scaffold_3__2_contigs__length_37134422	15190759	37134424	2016178	0.137514	0.155214	1	False
PGA_scaffold_2__3_contigs__length_39821804	2079809	39821807	2017062	0.179538	0.0545922	1	False
PGA_scaffold_7__2_contigs__length_31062125	28165538	31062127	2017615	0.290649	0.00156846	1	False
PGA_scaffold_9__2_contigs__length_24672620	2308373	24672622	2018747	-0.0468647	0.344646	1	False
PGA_scaffold_9__2_contigs__length_24672620	23164076	24672622	2019313	0.152035	0.128613	1	False
PGA_scaffold_1__3_contigs__length_68588310	62181969	68588312	2019705	0.090209	0.407965	1	False
PGA_scaffold_7__2_contigs__length_31062125	10852940	31062127	2019804	-0.208801	0.0314956	1	False
PGA_scaffold_10__1_contigs__length_24013043	6088874	24013044	2019957	-0.261166	0.00306036	1	False
PGA_scaffold_4__2_contigs__length_36220498	11530174	36220500	2020125	-0.106491	0.0866088	1	False
PGA_scaffold_4__2_contigs__length_36220498	3889780	36220500	2020554	-0.167437	0.0478896	1	False
PGA_scaffold_7__2_contigs__length_31062125	22227895	31062127	2021263	-0.0917492	0.209431	1	False
PGA_scaffold_5__3_contigs__length_33547463	10840169	33547464	2022679	0.130253	0.159292	1	False
PGA_scaffold_3__2_contigs__length_37134422	20807744	37134424	2022838	0.147855	0.0472512	1	False
PGA_scaffold_1__3_contigs__length_68588310	57991955	68588312	2023933	-0.189659	0.0246282	1	False
PGA_scaffold_11__2_contigs__length_17094816	3656794	17094818	2024322	0.189219	0.0506352	1	False
PGA_scaffold_8__2_contigs__length_24293693	13023681	24293695	2024381	-0.000440046	1	1	False
PGA_scaffold_6__2_contigs__length_31822043	20996439	31822045	2024589	0.0464246	0.678694	1	False
PGA_scaffold_4__2_contigs__length_36220498	25399721	36220500	2024606	0.194059	0.0464885	1	False
PGA_scaffold_3__2_contigs__length_37134422	21737818	37134424	2025564	0.0594059	0.223129	1	False
PGA_scaffold_13__1_contigs__length_14207122	10680123	14207123	2026761	-0.040044	0.740519	1	False
PGA_scaffold_2__3_contigs__length_39821804	17624963	39821807	2027075	-0.0171617	0.978483	1	False
PGA_scaffold_13__1_contigs__length_14207122	4635976	14207123	2029010	-0.0376238	0.773627	1	False
PGA_scaffold_10__1_contigs__length_24013043	17981116	24013044	2029518	-0.0369637	0.556881	1	False
PGA_scaffold_5__3_contigs__length_33547463	13506777	33547464	2030335	0.223762	0.0197138	1	False
PGA_scaffold_1__3_contigs__length_68588310	33658421	68588312	2030878	-0.106931	0.25563	1	False
PGA_scaffold_4__2_contigs__length_36220498	1072156	36220500	2030953	0.19626	0.0419483	1	False
PGA_scaffold_4__2_contigs__length_36220498	22742167	36220500	2031480	-0.0349835	0.771973	1	False
PGA_scaffold_4__2_contigs__length_36220498	14136857	36220500	2032377	-0.0858086	0.382913	1	False
PGA_scaffold_7__2_contigs__length_31062125	1241022	31062127	2034301	0.0407041	0.783012	1	False
PGA_scaffold_1__3_contigs__length_68588310	41122360	68588312	2034816	-0.229043	0.0100686	1	False
PGA_scaffold_3__2_contigs__length_37134422	18237754	37134424	2036071	0.223982	0.0154113	1	False
PGA_scaffold_11__2_contigs__length_17094816	3656931	17094818	2036315	-0.0145214	1	1	False
PGA_scaffold_1__3_contigs__length_68588310	55683946	68588312	2036464	0.156876	0.11597	1	False
PGA_scaffold_10__1_contigs__length_24013043	21731536	24013044	2037988	-0.059626	0.47003	1	False
PGA_scaffold_10__1_contigs__length_24013043	11146807	24013044	2038284	-0.0369637	0.556881	1	False
PGA_scaffold_3__2_contigs__length_37134422	4520990	37134424	2038763	-0.0710671	0.472217	1	False
PGA_scaffold_4__2_contigs__length_36220498	21430615	36220500	2040026	0.263586	0.00328348	1	False
PGA_scaffold_10__1_contigs__length_24013043	12207331	24013044	2040111	-0.159956	0.0695969	1	False
PGA_scaffold_4__2_contigs__length_36220498	28507501	36220500	2040390	0.0220022	0.910372	1	False
PGA_scaffold_7__2_contigs__length_31062125	444796	31062127	2040775	0.0534654	0.664296	1	False
PGA_scaffold_6__2_contigs__length_31822043	28274649	31822045	2040985	-0.0752475	0.507007	1	False
PGA_scaffold_2__3_contigs__length_39821804	11198672	39821807	2041072	0.0125412	1	1	False
PGA_scaffold_13__1_contigs__length_14207122	829783	14207123	2041289	0.0539054	0.586542	1	False
PGA_scaffold_12__3_contigs__length_13210736	381654	13210738	2041347	-0.010121	1	1	False
PGA_scaffold_12__3_contigs__length_13210736	1404436	13210738	2041383	-0.0917492	0.209431	1	False
PGA_scaffold_11__2_contigs__length_17094816	16311143	17094818	2041520	0.169857	0.0505107	1	False
PGA_scaffold_4__2_contigs__length_36220498	29200752	36220500	2041660	-0.19846	0.0284727	1	False
PGA_scaffold_7__2_contigs__length_31062125	12864332	31062127	2041741	0.310231	0.000974465	1	False
PGA_scaffold_6__2_contigs__length_31822043	28702682	31822045	2041831	-0.0690869	0.136133	1	False
PGA_scaffold_13__1_contigs__length_14207122	10956169	14207123	2042095	0.0244225	0.884366	1	False
PGA_scaffold_3__2_contigs__length_37134422	10966623	37134424	2042726	-0.152695	0.0591957	1	False
PGA_scaffold_6__2_contigs__length_31822043	13131024	31822045	2043514	-0.089769	0.381341	1	False
PGA_scaffold_10__1_contigs__length_24013043	23442074	24013044	2043800	-0.126953	0.201657	1	False
PGA_scaffold_11__2_contigs__length_17094816	9435478	17094818	2044315	0.0952696	0.373881	1	False
PGA_scaffold_5__3_contigs__length_33547463	24627687	33547464	2045440	0.147415	0.122489	1	False
PGA_scaffold_1__3_contigs__length_68588310	41084792	68588312	2045867	0.157096	0.111394	1	False
PGA_scaffold_12__3_contigs__length_13210736	339315	13210738	2046127	0.166777	0.0925749	1	False
PGA_scaffold_7__2_contigs__length_31062125	16589019	31062127	2046603	-0.0270627	0.773889	1	False
PGA_scaffold_4__2_contigs__length_36220498	22804007	36220500	2047228	-0.0171617	0.978483	1	False
PGA_scaffold_8__2_contigs__length_24293693	7267921	24293695	2047364	0.179318	0.0659013	1	False
PGA_scaffold_7__2_contigs__length_31062125	18912309	31062127	2048316	0.20176	0.0297633	1	False
PGA_scaffold_2__3_contigs__length_39821804	13220690	39821807	2048508	-0.019582	0.940679	1	False
PGA_scaffold_11__2_contigs__length_17094816	5007733	17094818	2048765	0.0833883	0.387803	1	False
PGA_scaffold_9__2_contigs__length_24672620	24226826	24672622	2049239	-0.110451	0.251079	1	False
PGA_scaffold_6__2_contigs__length_31822043	4334542	31822045	2049431	-0.039824	0.679353	1	False
PGA_scaffold_5__3_contigs__length_33547463	28122995	33547464	2049504	-0.187019	0.0400439	1	False
PGA_scaffold_9__2_contigs__length_24672620	7323016	24672622	2049912	0.164577	0.0903806	1	False
PGA_scaffold_3__2_contigs__length_37134422	5795003	37134424	2050148	0.0778878	0.489884	1	False
PGA_scaffold_4__2_contigs__length_36220498	34407576	36220500	2050345	0.189439	0.0405037	1	False
PGA_scaffold_12__3_contigs__length_13210736	10266930	13210738	2050663	-0.0448845	0.664357	1	False
PGA_scaffold_12__3_contigs__length_13210736	7838011	13210738	2051025	0.20154	0.0370109	1	False
PGA_scaffold_8__2_contigs__length_24293693	4359460	24293695	2051229	0.236304	0.0109159	1	False
PGA_scaffold_1__3_contigs__length_68588310	56899309	68588312	2051313	0.119912	0.245806	1	False
PGA_scaffold_12__3_contigs__length_13210736	1404436	13210738	2051453	0.0266227	0.887963	1	False
PGA_scaffold_9__2_contigs__length_24672620	92518	24672622	2051786	-0.010341	1	1	False
PGA_scaffold_11__2_contigs__length_17094816	16109633	17094818	2052149	0.0613861	0.487581	1	False
PGA_scaffold_1__3_contigs__length_68588310	29710689	68588312	2052162	0.10055	0.307312	1	False
PGA_scaffold_12__3_contigs__length_13210736	7351821	13210738	2052299	0.137294	0.172815	1	False
PGA_scaffold_5__3_contigs__length_33547463	31545056	33547464	2052485	0.221562	0.0151768	1	False
PGA_scaffold_6__2_contigs__length_31822043	26969787	31822045	2052772	-0.0457646	0.740092	1	False
PGA_scaffold_8__2_contigs__length_24293693	21321714	24293695	2053180	-0.233883	0.0107981	1	False
PGA_scaffold_1__3_contigs__length_68588310	47617680	68588312	2053259	-0.0884488	0.317516	1	False
PGA_scaffold_3__2_contigs__length_37134422	22639795	37134424	2053284	0.211661	0.0214594	1	False
PGA_scaffold_7__2_contigs__length_31062125	17333937	31062127	2053322	0.174697	0.0537385	1	False
PGA_scaffold_2__3_contigs__length_39821804	35049175	39821807	2053383	0.216282	0.0252477	1	False
PGA_scaffold_12__3_contigs__length_13210736	10295273	13210738	2053452	-0.0178218	0.980841	1	False
PGA_scaffold_13__1_contigs__length_14207122	5387170	14207123	2053513	-0.0176018	0.979148	1	False
PGA_scaffold_5__3_contigs__length_33547463	28190521	33547464	2053705	0.0220022	0.910372	1	False
PGA_scaffold_2__3_contigs__length_39821804	2007035	39821807	2053770	0.214081	0.0215851	1	False
PGA_scaffold_11__2_contigs__length_17094816	5359339	17094818	2053854	0.0486249	0.697372	1	False
PGA_scaffold_8__2_contigs__length_24293693	3618667	24293695	2054147	0.233663	0.0144107	1	False
PGA_scaffold_5__3_contigs__length_33547463	8975219	33547464	2054171	-0.293289	0.00080883	1	False
PGA_scaffold_12__3_contigs__length_13210736	8946610	13210738	2054603	0.0985699	0.140562	1	False
PGA_scaffold_3__2_contigs__length_37134422	35787610	37134424	2055075	0.246425	0.00395332	1	False
PGA_scaffold_3__2_contigs__length_37134422	17983412	37134424	2055279	-0.181078	0.0404888	1	False
PGA_scaffold_10__1_contigs__length_24013043	15058422	24013044	2056096	-0.187019	0.0400439	1	False
PGA_scaffold_13__1_contigs__length_14207122	3462812	14207123	2056291	0.0836084	0.309219	1	False
PGA_scaffold_11__2_contigs__length_17094816	14182837	17094818	2056394	-0.0743674	0.269223	1	False
PGA_scaffold_3__2_contigs__length_37134422	24629869	37134424	2056694	0.0510451	0.680834	1	False
PGA_scaffold_1__3_contigs__length_68588310	20192320	68588312	2056868	-0.0814081	0.10914	1	False
PGA_scaffold_1__3_contigs__length_68588310	10785736	68588312	2057286	-0.0833883	0.387803	1	False
PGA_scaffold_6__2_contigs__length_31822043	22462138	31822045	2057353	0.140154	0.123404	1	False
PGA_scaffold_6__2_contigs__length_31822043	15140986	31822045	2057414	0.0574257	0.588787	1	False
PGA_scaffold_7__2_contigs__length_31062125	13215475	31062127	2057450	0.0121012	1	1	False
PGA_scaffold_11__2_contigs__length_17094816	6951338	17094818	2057456	0.0442244	0.604784	1	False
PGA_scaffold_12__3_contigs__length_13210736	10458175	13210738	2057465	0.117932	0.20252	1	False
PGA_scaffold_7__2_contigs__length_31062125	17530948	31062127	2057667	-0.111551	0.128959	1	False
PGA_scaffold_5__3_contigs__length_33547463	3008666	33547464	2058322	0.0708471	0.515246	1	False
PGA_scaffold_11__2_contigs__length_17094816	4322070	17094818	2058869	0.129813	0.203257	1	False
PGA_scaffold_1__3_contigs__length_68588310	6174520	68588312	2059006	0.233663	0.0144107	1	False
PGA_scaffold_1__3_contigs__length_68588310	26595867	68588312	2059121	0.273267	0.003537	1	False
PGA_scaffold_12__3_contigs__length_13210736	381497	13210738	2059316	0.0569857	0.342426	1	False
PGA_scaffold_4__2_contigs__length_36220498	27038160	36220500	2060021	0.0442244	0.604784	1	False
PGA_scaffold_12__3_contigs__length_13210736	2628453	13210738	2061645	0.120132	0.232423	1	False
PGA_scaffold_9__2_contigs__length_24672620	692237	24672622	2062241	-0.0937294	0.0862362	1	False
PGA_scaffold_8__2_contigs__length_24293693	11414835	24293695	2062290	0.0457646	0.740092	1	False
PGA_scaffold_13__1_contigs__length_14207122	1492855	14207123	2062408	0.243344	0.0111372	1	False
PGA_scaffold_10__1_contigs__length_24013043	11684383	24013044	2062422	0.159516	0.107291	1	False
PGA_scaffold_10__1_contigs__length_24013043	15058559	24013044	2062444	-0.187019	0.0400439	1	False
PGA_scaffold_3__2_contigs__length_37134422	313053	37134424	2062682	0.0343234	0.744289	1	False
PGA_scaffold_5__3_contigs__length_33547463	10348290	33547464	2062769	0.10253	0.334553	1	False
PGA_scaffold_7__2_contigs__length_31062125	17531089	31062127	2063353	0.0486249	0.697372	1	False
PGA_scaffold_4__2_contigs__length_36220498	6501224	36220500	2063473	-0.0492849	0.415347	1	False
PGA_scaffold_6__2_contigs__length_31822043	4019268	31822045	2064388	-0.0620462	0.411451	1	False
PGA_scaffold_1__3_contigs__length_68588310	53265354	68588312	2064470	-0.29571	0.000895666	1	False
PGA_scaffold_2__3_contigs__length_39821804	37380205	39821807	2064574	-0.350055	7.93463e-05	1	False
PGA_scaffold_10__1_contigs__length_24013043	5853254	24013044	2065236	-0.0781078	0.477939	1	False
PGA_scaffold_6__2_contigs__length_31822043	7187853	31822045	2065409	0.00924093	1	1	False
PGA_scaffold_9__2_contigs__length_24672620	11134136	24672622	2065467	0.245985	0.00995006	1	False
PGA_scaffold_7__2_contigs__length_31062125	17826246	31062127	2065689	0.108471	0.0894784	1	False
PGA_scaffold_11__2_contigs__length_17094816	9435478	17094818	2065815	-0.0475248	0.677898	1	False
PGA_scaffold_6__2_contigs__length_31822043	9639372	31822045	2066453	0.0686469	0.478189	1	False
PGA_scaffold_1__3_contigs__length_68588310	56590236	68588312	2066477	-0.194499	0.027855	1	False
PGA_scaffold_12__3_contigs__length_13210736	8109344	13210738	2066488	-0.0369637	0.556881	1	False
PGA_scaffold_9__2_contigs__length_24672620	16997450	24672622	2068273	-0.221122	0.0220733	1	False
PGA_scaffold_2__3_contigs__length_39821804	29390408	39821807	2068462	0.20396	0.0353908	1	False
PGA_scaffold_3__2_contigs__length_37134422	21737681	37134424	2069044	-0.0369637	0.556881	1	False
PGA_scaffold_1__3_contigs__length_68588310	32177531	68588312	2069201	-0.00286028	1	1	False
PGA_scaffold_12__3_contigs__length_13210736	2379158	13210738	2069617	-0.00418037	1	1	False
PGA_scaffold_1__3_contigs__length_68588310	29070965	68588312	2069697	0.174257	0.077265	1	False
PGA_scaffold_12__3_contigs__length_13210736	1199525	13210738	2069904	-0.0424642	0.704366	1	False
PGA_scaffold_1__3_contigs__length_68588310	43093549	68588312	2069956	-0.179758	0.0357505	1	False
PGA_scaffold_10__1_contigs__length_24013043	5105468	24013044	2069973	0.208801	0.0314956	1	False
PGA_scaffold_7__2_contigs__length_31062125	10345750	31062127	2070205	-0.144994	0.12363	1	False
PGA_scaffold_3__2_contigs__length_37134422	16121380	37134424	2070413	-0.151815	0.126885	1	False
PGA_scaffold_3__2_contigs__length_37134422	22639854	37134424	2070465	0.0748075	0.462391	1	False
PGA_scaffold_10__1_contigs__length_24013043	22706414	24013044	2070843	-0.0435643	0.750595	1	False
PGA_scaffold_1__3_contigs__length_68588310	48393112	68588312	2071022	0.0565457	0.481296	1	False
PGA_scaffold_1__3_contigs__length_68588310	43773628	68588312	2071191	0.179318	0.0659013	1	False
PGA_scaffold_13__1_contigs__length_14207122	7084649	14207123	2072242	0.181958	0.0542456	1	False
PGA_scaffold_3__2_contigs__length_37134422	17228612	37134424	2072380	0.327613	0.000424272	1	False
PGA_scaffold_4__2_contigs__length_36220498	27765823	36220500	2072382	0.258306	0.00673772	1	False
PGA_scaffold_5__3_contigs__length_33547463	25366618	33547464	2072419	-0.162376	0.0713269	1	False
PGA_scaffold_5__3_contigs__length_33547463	14903992	33547464	2072429	-0.308031	0.000597186	1	False
PGA_scaffold_9__2_contigs__length_24672620	17778263	24672622	2072666	-0.209241	0.0210578	1	False
PGA_scaffold_6__2_contigs__length_31822043	4555112	31822045	2072672	0.238504	0.0129805	1	False
PGA_scaffold_2__3_contigs__length_39821804	35283309	39821807	2072740	-0.00726074	1	1	False
PGA_scaffold_8__2_contigs__length_24293693	13023544	24293695	2072822	-0.000440046	1	1	False
PGA_scaffold_9__2_contigs__length_24672620	11135113	24672622	2073085	0.157756	0.0299996	1	False
PGA_scaffold_1__3_contigs__length_68588310	36831352	68588312	2073606	-0.256326	0.0024475	1	False
PGA_scaffold_9__2_contigs__length_24672620	23578584	24672622	2073705	-0.169637	0.0722897	1	False
PGA_scaffold_1__3_contigs__length_68588310	48194904	68588312	2073760	0.0228823	0.930886	1	False
PGA_scaffold_10__1_contigs__length_24013043	13386996	24013044	2074151	0.0785479	0.393933	1	False
PGA_scaffold_7__2_contigs__length_31062125	19693824	31062127	2074282	-0.241364	0.00713319	1	False
PGA_scaffold_1__3_contigs__length_68588310	13040695	68588312	2074505	-0.0426843	0.739095	1	False
PGA_scaffold_6__2_contigs__length_31822043	29535784	31822045	2075076	0.30297	0.00103306	1	False
PGA_scaffold_1__3_contigs__length_68588310	15796627	68588312	2075656	-0.131353	0.0774412	1	False
PGA_scaffold_5__3_contigs__length_33547463	14280508	33547464	2075757	-0.313091	0.000277205	1	False
PGA_scaffold_3__2_contigs__length_37134422	35549403	37134424	2076000	0.181958	0.0542456	1	False
PGA_scaffold_7__2_contigs__length_31062125	18912446	31062127	2076342	0.216502	0.0214528	1	False
PGA_scaffold_11__2_contigs__length_17094816	5431699	17094818	2076989	-0.120572	0.148976	1	False
PGA_scaffold_3__2_contigs__length_37134422	13282485	37134424	2077720	-0.172057	0.0714083	1	False
PGA_scaffold_13__1_contigs__length_14207122	5677891	14207123	2077820	0.090209	0.407965	1	False
PGA_scaffold_4__2_contigs__length_36220498	32314387	36220500	2077960	0.0908691	0.318322	1	False
PGA_scaffold_7__2_contigs__length_31062125	17531089	31062127	2078332	0.182178	0.037697	1	False
PGA_scaffold_13__1_contigs__length_14207122	1373184	14207123	2078546	0.0121012	1	1	False
PGA_scaffold_6__2_contigs__length_31822043	12073996	31822045	2079322	0.019802	0.857513	1	False
PGA_scaffold_9__2_contigs__length_24672620	17735780	24672622	2079597	-0.0690869	0.136133	1	False
PGA_scaffold_9__2_contigs__length_24672620	24226954	24672622	2080497	0.263366	0.00514676	1	False
PGA_scaffold_3__2_contigs__length_37134422	9002916	37134424	2080549	-0.184818	0.0197893	1	False
PGA_scaffold_1__3_contigs__length_68588310	17594005	68588312	2080679	0.0325633	0.809823	1	False
PGA_scaffold_5__3_contigs__length_33547463	31087005	33547464	2080893	0	1	1	False
PGA_scaffold_13__1_contigs__length_14207122	3331866	14207123	2081714	-0.107591	0.305443	1	False
PGA_scaffold_5__3_contigs__length_33547463	31871078	33547464	2082142	0.152255	0.118115	1	False
PGA_scaffold_2__3_contigs__length_39821804	36152808	39821807	2082279	0.258306	0.00673772	1	False
PGA_scaffold_6__2_contigs__length_31822043	7237878	31822045	2082387	-0.0422442	0.619795	1	False
PGA_scaffold_5__3_contigs__length_33547463	33468545	33547464	2082561	-0.10165	0.164875	1	False
PGA_scaffold_4__2_contigs__length_36220498	18755928	36220500	2082931	0.0488449	0.665189	1	False
PGA_scaffold_5__3_contigs__length_33547463	21332415	33547464	2082945	-0.127833	0.158703	1	False
PGA_scaffold_13__1_contigs__length_14207122	8041294	14207123	2083397	0.191859	0.040532	1	False
PGA_scaffold_6__2_contigs__length_31822043	19283633	31822045	2083442	-0.136414	0.0965311	1	False
PGA_scaffold_1__3_contigs__length_68588310	52613339	68588312	2083472	0.194059	0.0464885	1	False
PGA_scaffold_12__3_contigs__length_13210736	8946610	13210738	2083550	0.167657	0.0180631	1	False
PGA_scaffold_2__3_contigs__length_39821804	15338807	39821807	2083796	0.122552	0.225975	1	False
PGA_scaffold_10__1_contigs__length_24013043	12207468	24013044	2083896	0.0981298	0.311765	1	False
PGA_scaffold_3__2_contigs__length_37134422	1431005	37134424	2083928	0.248405	0.0094154	1	False
PGA_scaffold_1__3_contigs__length_68588310	38872205	68588312	2083973	0.229043	0.0100686	1	False
PGA_scaffold_4__2_contigs__length_36220498	33871870	36220500	2084462	-0.0567657	0.164148	1	False
PGA_scaffold_10__1_contigs__length_24013043	18570685	24013044	2084607	0.0490649	0.599771	1	False
PGA_scaffold_8__2_contigs__length_24293693	9452624	24293695	2084615	0.0833883	0.387803	1	False
PGA_scaffold_2__3_contigs__length_39821804	6679210	39821807	2085441	-0.288229	0.00151849	1	False
PGA_scaffold_1__3_contigs__length_68588310	1509079	68588312	2085509	0.0244225	0.884366	1	False
PGA_scaffold_7__2_contigs__length_31062125	11915772	31062127	2085546	0.0220022	0.910372	1	False
PGA_scaffold_7__2_contigs__length_31062125	18445917	31062127	2085589	-0.110451	0.251079	1	False
PGA_scaffold_4__2_contigs__length_36220498	33872000	36220500	2085632	0.0976898	0.361231	1	False
PGA_scaffold_12__3_contigs__length_13210736	11978676	13210738	2085673	0.137734	0.121828	1	False
PGA_scaffold_7__2_contigs__length_31062125	4025345	31062127	2085909	0.161936	0.102758	1	False
PGA_scaffold_3__2_contigs__length_37134422	21081957	37134424	2086161	0.0983499	0.249826	1	False
PGA_scaffold_1__3_contigs__length_68588310	13041973	68588312	2086425	0.0169417	0.988836	1	False
PGA_scaffold_4__2_contigs__length_36220498	21036403	36220500	2086462	0.10297	0.301968	1	False
PGA_scaffold_1__3_contigs__length_68588310	15342669	68588312	2086699	-0.150275	0.0537575	1	False
PGA_scaffold_11__2_contigs__length_17094816	4685830	17094818	2086718	0.0530253	0.678967	1	False
PGA_scaffold_1__3_contigs__length_68588310	61822452	68588312	2086880	0.0728273	0.525824	1	False
PGA_scaffold_10__1_contigs__length_24013043	23371823	24013044	2086917	-0.0673267	0.506935	1	False
PGA_scaffold_4__2_contigs__length_36220498	33979034	36220500	2087019	0.152035	0.128613	1	False
PGA_scaffold_10__1_contigs__length_24013043	4185493	24013044	2087155	0.142574	0.123967	1	False
PGA_scaffold_6__2_contigs__length_31822043	20996313	31822045	2087194	-0.0442244	0.604784	1	False
PGA_scaffold_3__2_contigs__length_37134422	28045072	37134424	2087354	-0.174917	0.0302128	1	False
PGA_scaffold_8__2_contigs__length_24293693	22307352	24293695	2087494	0.107591	0.305443	1	False
PGA_scaffold_2__3_contigs__length_39821804	1096335	39821807	2087513	0.0635864	0.548978	1	False
PGA_scaffold_1__3_contigs__length_68588310	6174303	68588312	2087623	0.233663	0.0144107	1	False
PGA_scaffold_6__2_contigs__length_31822043	4019268	31822045	2087773	-0.107151	0.290561	1	False
PGA_scaffold_4__2_contigs__length_36220498	29625728	36220500	2087835	-0.00528052	1	1	False
PGA_scaffold_11__2_contigs__length_17094816	14182837	17094818	2087850	0.019802	0.857513	1	False
PGA_scaffold_8__2_contigs__length_24293693	12114004	24293695	2088071	-0.00528052	1	1	False
PGA_scaffold_7__2_contigs__length_31062125	18445780	31062127	2088124	-0.030143	0.843887	1	False
PGA_scaffold_3__2_contigs__length_37134422	10554125	37134424	2088157	0.191639	0.0487101	1	False
PGA_scaffold_5__3_contigs__length_33547463	28291927	33547464	2088268	0.218702	0.0237314	1	False
PGA_scaffold_13__1_contigs__length_14207122	9090482	14207123	2088275	0.0954896	0.354734	1	False
PGA_scaffold_3__2_contigs__length_37134422	4559498	37134424	2088388	0.162376	0.0713269	1	False
PGA_scaffold_2__3_contigs__length_39821804	12006738	39821807	2088412	0.00264025	1	1	False
PGA_scaffold_7__2_contigs__length_31062125	28823659	31062127	2088746	0.179758	0.0357505	1	False
PGA_scaffold_3__2_contigs__length_37134422	2446854	37134424	2088960	-0.0374037	0.7291	1	False
PGA_scaffold_1__3_contigs__length_68588310	48393119	68588312	2088981	0.127393	0.211351	1	False
PGA_scaffold_13__1_contigs__length_14207122	5965445	14207123	2089075	-0.0651265	0.567543	1	False
PGA_scaffold_13__1_contigs__length_14207122	8227075	14207123	2089330	-0.209461	0.0106801	1	False
PGA_scaffold_3__2_contigs__length_37134422	10966760	37134424	2089458	-0.162596	0.0404391	1	False
PGA_scaffold_9__2_contigs__length_24672620	23578447	24672622	2089648	0.134653	0.185677	1	False
PGA_scaffold_3__2_contigs__length_37134422	20702869	37134424	2090146	0.140374	0.0781159	1	False
PGA_scaffold_1__3_contigs__length_68588310	56593607	68588312	2090514	0.223542	0.0203029	1	False
PGA_scaffold_6__2_contigs__length_31822043	7304736	31822045	2090526	-0.0422442	0.619795	1	False
PGA_scaffold_5__3_contigs__length_33547463	23675102	33547464	2090532	-0.206161	0.0322354	1	False
PGA_scaffold_5__3_contigs__length_33547463	28291790	33547464	2090670	-0.010121	1	1	False
PGA_scaffold_3__2_contigs__length_37134422	30749321	37134424	2091288	0.105831	0.183664	1	False
PGA_scaffold_7__2_contigs__length_31062125	17327913	31062127	2091309	0.225963	0.0184504	1	False
PGA_scaffold_6__2_contigs__length_31822043	28563329	31822045	2091534	-0.0422442	0.619795	1	False
PGA_scaffold_4__2_contigs__length_36220498	2507866	36220500	2092160	0.159516	0.107291	1	False
PGA_scaffold_10__1_contigs__length_24013043	4279347	24013044	2092566	0.137954	0.0710231	1	False
PGA_scaffold_7__2_contigs__length_31062125	16589150	31062127	2092845	-0.114191	0.180637	1	False
PGA_scaffold_2__3_contigs__length_39821804	14610234	39821807	2092865	0.147195	0.139616	1	False
PGA_scaffold_5__3_contigs__length_33547463	10785950	33547464	2093353	-0.228823	0.0152687	1	False
PGA_scaffold_3__2_contigs__length_37134422	23659163	37134424	2093488	0.186799	0.0522257	1	False
PGA_scaffold_8__2_contigs__length_24293693	10373265	24293695	2094336	-0.0387238	0.787805	1	False
PGA_scaffold_1__3_contigs__length_68588310	58245108	68588312	2094866	0.10033	0.336631	1	False
PGA_scaffold_5__3_contigs__length_33547463	8030925	33547464	2094928	0.0957096	0.3152	1	False
