#source:radsex-map;min_depth:5;min_qual:20;min_freq:0.1;signif_threshold:0.05;bonferroni:true;n_markers:56523
Contig	Position	Length	Marker_id	Bias	P	CorrectedP	Signif
ptg000009l	217823	26405311	2114146	0.0574257	0.588787	1	False
ptg000002l	32585376	33223256	2114274	0.186799	0.0522257	1	False
ptg000010l	6352743	13421328	2114372	-0.0906491	0.370338	1	False
ptg000009l	2562063	26405311	2114656	-0.0721672	0.438489	1	False
ptg000014l	13970695	25089096	2114707	0.144554	0.151619	1	False
ptg000023l	5576362	17725455	2114801	-0.30253	0.00125056	1	False
ptg000002l	31856144	33223256	2114865	-0.167217	0.0726089	1	False
ptg000003l	14361802	45988652	2115061	0.206821	0.0203657	1	False
ptg000017l	20564617	24528028	2115190	0.152475	0.0949712	1	False
ptg000023l	14907587	17725455	2115420	-0.275468	0.00376598	1	False
ptg000023l	10557331	17725455	2115752	0.283168	0.00238958	1	False
ptg000009l	14835506	26405311	2116082	-0.152695	0.0591957	1	False
ptg000019l	4243515	13984140	2116212	-0.059626	0.47003	1	False
ptg000008l	3500322	13911388	2116222	0.226403	0.0154374	1	False
ptg000019l	10968598	13984140	2116751	0.119912	0.245806	1	False
ptg000007l	311094	2735984	2116794	-0.0349835	0.771973	1	False
ptg000013l	10687930	23657162	2116912	-0.0336633	0.83939	1	False
ptg000011l	5771203	11142428	2116914	-0.152695	0.0591957	1	False
ptg000001l	25581874	42346341	2117425	-0.181958	0.0542456	1	False
ptg000014l	7044203	25089096	2117430	0.0253025	0.903872	1	False
ptg000002l	25287078	33223256	2117520	-0.2033	0.0191615	1	False
ptg000005l	5056946	14976550	2117621	-0.0369637	0.556881	1	False
ptg000015l	3970714	4954407	2117677	-0.172277	0.0524451	1	False
ptg000004l	4534409	29690778	2117690	-0.0512651	0.651586	1	False
ptg000009l	23464739	26405311	2117870	-0.0171617	0.978483	1	False
ptg000023l	11060695	17725455	2117986	0.20154	0.0370109	1	False
ptg000012l	4290872	6896853	2118058	-0.0270627	0.773889	1	False
ptg000002l	28410089	33223256	2118201	-0.189659	0.0246282	1	False
ptg000010l	12210259	13421328	2118265	0.214301	0.0131383	1	False
ptg000020l	2291473	17855724	2118422	-0.060946	0.595875	1	False
ptg000004l	16240503	29690778	2118906	0.0237624	0.929589	1	False
ptg000009l	17069543	26405311	2119254	0.218702	0.0237314	1	False
ptg000001l	30364840	42346341	2119311	-0.0466446	0.603748	1	False
ptg000024l	620053	2985191	2119351	0.0613861	0.487581	1	False
ptg000009l	23101875	26405311	2119630	0.216282	0.0252477	1	False
ptg000002l	31118022	33223256	2119694	-0.184158	0.0602999	1	False
ptg000017l	18571925	24528028	2119851	0.10055	0.307312	1	False
ptg000019l	7592519	13984140	2120072	-0.0369637	0.556881	1	False
ptg000016l	5785157	16501423	2120240	0.189219	0.0506352	1	False
ptg000017l	3546831	24528028	2120352	0.186359	0.0540381	1	False
ptg000001l	37153603	42346341	2120371	0.00682068	1	1	False
ptg000008l	6380730	13911388	2120615	-0.0523652	0.606912	1	False
ptg000003l	14989727	45988652	2120631	-0.0492849	0.415347	1	False
ptg000009l	7757082	26405311	2120639	-0.0723872	0.490546	1	False
ptg000006l	9422280	22447128	2120879	-0.00726074	1	1	False
ptg000014l	21355569	25089096	2121129	-0.00968099	1	1	False
ptg000020l	3321572	17855724	2121173	-0.0917492	0.209431	1	False
ptg000003l	2889789	45988652	2121329	0.181738	0.0632652	1	False
ptg000002l	3272036	33223256	2121609	-0.0270627	0.773889	1	False
ptg000017l	12868159	24528028	2121649	0.273267	0.003537	1	False
ptg000016l	2152559	16501423	2121732	-0.2044	0.0193727	1	False
ptg000003l	31050715	45988652	2121829	0.119472	0.226199	1	False
ptg000001l	30674382	42346341	2122310	0.258746	0.00277895	1	False
ptg000019l	11202980	13984140	2123045	0.166997	0.0877302	1	False
ptg000002l	18775788	33223256	2123161	0.0836084	0.309219	1	False
ptg000005l	14043495	14976550	2123220	0.117492	0.255502	1	False
ptg000016l	1972287	16501423	2123304	0.118372	0.0525374	1	False
ptg000019l	493644	13984140	2123377	0.164796	0.0723086	1	False
ptg000004l	22879568	29690778	2123393	0.255886	0.00709435	1	False
ptg000003l	39807175	45988652	2123402	-0.0737073	0.393225	1	False
ptg000010l	2322748	13421328	2123711	-0.112651	0.273367	1	False
ptg000009l	26270140	26405311	2124019	0.238724	0.0108784	1	False
ptg000020l	11797371	17855724	2124151	0.0277228	0.875029	1	False
ptg000017l	3707354	24528028	2124290	0.141914	0.156267	1	False
ptg000003l	10505526	45988652	2124536	0.20418	0.0296956	1	False
ptg000001l	30674382	42346341	2125201	0.00286031	1	1	False
ptg000004l	17882308	29690778	2125274	-0.0739274	0.239795	1	False
ptg000019l	12513719	13984140	2125340	-0.0440044	0.692106	1	False
ptg000005l	9040424	14976550	2125423	-0.1967	0.0394303	1	False
ptg000005l	3801179	14976550	2125577	-0.231683	0.00483247	1	False
ptg000016l	2497778	16501423	2125734	0.154675	0.115019	1	False
ptg000003l	33244840	45988652	2125784	0.110231	0.281475	1	False
ptg000009l	236784	26405311	2126147	-0.176238	0.055771	1	False
ptg000003l	44709810	45988652	2126380	-0.0789879	0.0535388	1	False
ptg000011l	198705	11142428	2126429	-0.177338	0.0332586	1	False
ptg000019l	4243515	13984140	2126467	0.140374	0.0781159	1	False
ptg000015l	4074594	4954407	2126487	0.0019802	1	1	False
ptg000008l	194204	13911388	2126531	0.139934	0.152253	1	False
ptg000002l	21251748	33223256	2126568	-0.0468647	0.344646	1	False
ptg000001l	18069834	42346341	2126623	0.191419	0.0498324	1	False
ptg000014l	1072934	25089096	2126994	0.359736	0.000101111	1	False
ptg000014l	12269653	25089096	2127124	-0.2044	0.0193727	1	False
ptg000031l	292038	1138090	2127456	0.20396	0.0353908	1	False
ptg000009l	25748078	26405311	2127715	0.00946096	1	1	False
ptg000086l	9322	16202	2127751	0.258966	0.000681463	1	False
ptg000014l	21524303	25089096	2128136	0.112651	0.273367	1	False
ptg000005l	12156440	14976550	2128227	0.19912	0.0383685	1	False
ptg000010l	8248619	13421328	2128232	-0.0809681	0.391552	1	False
ptg000007l	539134	2735984	2128422	-0.157536	0.0670474	1	False
ptg000005l	973793	14976550	2128472	0.149615	0.13434	1	False
ptg000020l	1706220	17855724	2128708	-0.147635	0.0914679	1	False
ptg000001l	8805897	42346341	2128741	0.00154015	1	1	False
ptg000001l	32950299	42346341	2128804	0.209021	0.0286561	1	False
ptg000017l	5354687	24528028	2128853	-0.164796	0.0723086	1	False
ptg000086l	9459	16202	2129411	0.140594	0.0221103	1	False
ptg000008l	6916991	13911388	2129542	0.0343234	0.744289	1	False
ptg000002l	21329533	33223256	2129562	0.189659	0.0246282	1	False
ptg000003l	44238409	45988652	2129850	-0.0134213	1	1	False
ptg000020l	11130562	17855724	2130077	0.223762	0.0197138	1	False
ptg000001l	39333846	42346341	2130251	0.229043	0.0100686	1	False
ptg000004l	29046521	29690778	2130632	-0.240704	0.0108505	1	False
ptg000086l	9459	16202	2130801	0.130693	0.0406129	1	False
ptg000009l	1038230	26405311	2130894	0.223762	0.0197138	1	False
ptg000009l	14949917	26405311	2131062	0.00902092	1	1	False
ptg000009l	23297795	26405311	2131147	0.0710671	0.472217	1	False
ptg000020l	14480837	17855724	2131301	0.282948	0.00289724	1	False
ptg000009l	15920408	26405311	2131356	-0.0550055	0.62046	1	False
ptg000001l	22151318	42346341	2131461	-0.0794279	0.313703	1	False
ptg000012l	5481046	6896853	2131642	-0.010121	1	1	False
ptg000006l	7152040	22447128	2131710	-0.236304	0.0109159	1	False
ptg000001l	31369546	42346341	2131755	-0.0492849	0.415347	1	False
ptg000014l	17807861	25089096	2132018	-0.251265	0.00472904	1	False
ptg000016l	2927524	16501423	2132169	-0.221342	0.0204951	1	False
ptg000002l	3496682	33223256	2132260	0.194059	0.0464885	1	False
ptg000003l	29961657	45988652	2132388	0.213861	0.0265929	1	False
ptg000014l	17024517	25089096	2132458	0.169417	0.0846304	1	False
ptg000013l	8041180	23657162	2133609	-0.144554	0.151619	1	False
ptg000004l	20994157	29690778	2133621	-0.0688668	0.381208	1	False
ptg000007l	312044	2735984	2133661	0.0660066	0.538163	1	False
ptg000020l	10512950	17855724	2133706	0.0629263	0.600148	1	False
ptg000001l	21340025	42346341	2133781	-0.219142	0.0147233	1	False
ptg000011l	9922363	11142428	2134016	0.0193619	0.960374	1	False
ptg000005l	14687306	14976550	2134080	0.0244225	0.884366	1	False
ptg000006l	15833549	22447128	2134680	-0.173817	0.0636181	1	False
ptg000003l	38522918	45988652	2134720	0.228603	0.0176628	1	False
ptg000025l	277857	944419	2134744	0.179538	0.0545922	1	False
ptg000016l	10497574	16501423	2134755	-0.243344	0.0111372	1	False
ptg000001l	27007099	42346341	2134761	0.287789	0.00237122	1	False
ptg000023l	11728141	17725455	2134809	-0.310011	0.000997321	1	False
ptg000002l	3539000	33223256	2134815	-0.0440044	0.692106	1	False
ptg000005l	10200533	14976550	2134824	0.0734874	0.465263	1	False
ptg000015l	437033	4954407	2135011	0.0237624	0.929589	1	False
ptg000023l	13712382	17725455	2135382	-0.0468647	0.344646	1	False
ptg000001l	36076318	42346341	2135500	0.110451	0.251079	1	False
ptg000011l	4508318	11142428	2135535	-0.194499	0.027855	1	False
ptg000001l	26148385	42346341	2135646	0.312871	0.000659951	1	False
ptg000001l	20880271	42346341	2135698	-0.0325633	0.809823	1	False
ptg000009l	23984723	26405311	2135742	-0.169857	0.0505107	1	False
ptg000020l	15063256	17855724	2135855	0.282948	0.00289724	1	False
ptg000001l	34294184	42346341	2136437	0.253465	0.00736756	1	False
ptg000011l	2848050	11142428	2136605	-0.0591859	0.260088	1	False
ptg000003l	31392521	45988652	2136874	-0.140374	0.0781159	1	False
ptg000086l	9322	16202	2136920	0.133113	0.0522491	1	False
ptg000003l	9900196	45988652	2137134	0.253465	0.00736756	1	False
ptg000009l	13606191	26405311	2137278	0.159516	0.107291	1	False
ptg000014l	541703	25089096	2137311	-0.236744	0.0017633	1	False
ptg000016l	3857166	16501423	2137326	0.0220022	0.910372	1	False
ptg000023l	2161188	17725455	2137722	-0.0440044	0.692106	1	False
ptg000005l	28156	14976550	2137737	-0.0532453	0.676789	1	False
ptg000008l	8807246	13911388	2138041	0.0244225	0.884366	1	False
ptg000017l	7069742	24528028	2138537	0.0121012	1	1	False
ptg000017l	19326470	24528028	2138599	-0.010121	1	1	False
ptg000016l	179044	16501423	2138825	0.122552	0.225975	1	False
ptg000020l	14077499	17855724	2138911	-0.146755	0.134984	1	False
ptg000002l	12355663	33223256	2138949	-0.19912	0.0383685	1	False
ptg000086l	9459	16202	2139013	0.258966	0.000681463	1	False
ptg000002l	33155331	33223256	2139034	-0.00286028	1	1	False
ptg000001l	24137282	42346341	2139144	-0.172057	0.0714083	1	False
ptg000020l	7992739	17855724	2139313	0.258086	0.006586	1	False
ptg000009l	25819660	26405311	2139318	0.265787	0.00498389	1	False
ptg000009l	1999017	26405311	2139407	-0.342354	0.000254275	1	False
ptg000010l	6282992	13421328	2139494	-0.124312	0.190873	1	False
ptg000005l	964854	14976550	2139746	0.139934	0.152253	1	False
ptg000014l	8852206	25089096	2140067	-0.10099	0.15902	1	False
ptg000035l	266387	840343	2140277	0.20374	0.0353802	1	False
ptg000016l	12196804	16501423	2140308	0.20396	0.0353908	1	False
ptg000002l	32561981	33223256	2140407	0.0151815	1	1	False
ptg000014l	23211673	25089096	2140545	0.176898	0.0681666	1	False
ptg000016l	15342072	16501423	2140723	0.248405	0.0094154	1	False
ptg000001l	4145456	42346341	2141478	-0.0583058	0.631004	1	False
ptg000023l	12508811	17725455	2142048	0.189219	0.0506352	1	False
ptg000002l	6410676	33223256	2142066	0.124973	0.218937	1	False
ptg000003l	28960432	45988652	2142079	-0.149175	0.123947	1	False
ptg000019l	2276468	13984140	2142195	0.194279	0.0401627	1	False
ptg000003l	41823835	45988652	2142201	0.251045	0.00754578	1	False
ptg000009l	17069406	26405311	2142233	0.1989	0.0413044	1	False
ptg000019l	493781	13984140	2142285	-0.0611661	0.559308	1	False
ptg000017l	8724679	24528028	2142463	0.258306	0.00673772	1	False
ptg000019l	1472487	13984140	2142659	0.162376	0.0713269	1	False
ptg000013l	10814062	23657162	2142692	-0.0338834	0.826135	1	False
ptg000002l	447155	33223256	2142971	-0.0466446	0.603748	1	False
ptg000009l	26270277	26405311	2143272	0.248625	0.0076188	1	False
ptg000023l	1764664	17725455	2143312	0.105831	0.183664	1	False
ptg000010l	8659356	13421328	2143498	0.19912	0.0383685	1	False
ptg000009l	18975723	26405311	2143656	-0.120352	0.201764	1	False
ptg000014l	12079356	25089096	2144251	0.134653	0.185677	1	False
ptg000004l	29375378	29690778	2144297	0.211221	0.0292869	1	False
ptg000006l	20676851	22447128	2144468	0.181958	0.0542456	1	False
ptg000001l	40507488	42346341	2144538	0.211441	0.0277385	1	False
ptg000002l	25287078	33223256	2144557	0.221342	0.0204951	1	False
ptg000009l	3142352	26405311	2144575	-0.0468647	0.344646	1	False
ptg000014l	15422639	25089096	2144703	0.231243	0.0149207	1	False
ptg000014l	1736376	25089096	2144812	-0.0270627	0.773889	1	False
ptg000035l	270586	840343	2144905	0.243344	0.0111372	1	False
ptg000013l	22277613	23657162	2145014	-0.0468647	0.344646	1	False
ptg000008l	4916267	13911388	2145213	0.00462046	1	1	False
ptg000002l	23868519	33223256	2145243	0.263146	0.00582547	1	False
ptg000001l	36906077	42346341	2145328	-0.0457646	0.740092	1	False
ptg000002l	26348936	33223256	2145521	0.290429	0.00214892	1	False
ptg000001l	37258909	42346341	2145675	0	1	1	False
ptg000002l	29225748	33223256	2146237	-0.221562	0.0151768	1	False
ptg000010l	12708474	13421328	2146803	0.241144	0.0106963	1	False
ptg000013l	22971875	23657162	2147056	-0.0349835	0.771973	1	False
ptg000002l	4495178	33223256	2147058	-0.020022	0.941983	1	False
ptg000003l	3737406	45988652	2147111	0.132233	0.194689	1	False
ptg000020l	1860868	17855724	2147348	0.149835	0.120626	1	False
ptg000006l	9213771	22447128	2147664	0.147195	0.139616	1	False
ptg000015l	1674416	4954407	2147800	0.142354	0.148625	1	False
ptg000010l	1988666	13421328	2148033	-0.113311	0.122055	1	False
ptg000013l	9422184	23657162	2148044	0.0178218	0.980841	1	False
ptg000005l	12711883	14976550	2148281	0.263146	0.00582547	1	False
ptg000003l	16962779	45988652	2148416	0.179758	0.0357505	1	False
ptg000023l	6476425	17725455	2148555	-0.020022	0.941983	1	False
ptg000002l	8657095	33223256	2148601	-0.0180418	0.98079	1	False
ptg000002l	11307682	33223256	2148873	-0.10011	0.348122	1	False
ptg000003l	35251826	45988652	2149146	0.332893	8.36981e-05	1	False
ptg000005l	12120001	14976550	2149223	0.147195	0.139616	1	False
ptg000004l	27914707	29690778	2149288	-0.10253	0.334553	1	False
ptg000002l	14313714	33223256	2149328	0.288009	0.00226556	1	False
ptg000013l	13629064	23657162	2149329	0.20484	0.000522226	1	False
ptg000001l	24916509	42346341	2149371	0.120352	0.201764	1	False
ptg000010l	6282989	13421328	2149561	0.0457646	0.740092	1	False
ptg000017l	15206296	24528028	2150716	-0.206381	0.0335414	1	False
ptg000001l	37278252	42346341	2150939	-0.179758	0.0357505	1	False
ptg000011l	2351580	11142428	2150965	-0.0325633	0.809823	1	False
ptg000002l	3950733	33223256	2151359	0.156876	0.11597	1	False
ptg000003l	35251963	45988652	2151428	0.332893	8.36981e-05	1	False
ptg000019l	7099261	13984140	2151922	-0.0270627	0.773889	1	False
ptg000009l	9309142	26405311	2152105	-0.0270627	0.773889	1	False
ptg000017l	13689890	24528028	2152282	0.174257	0.077265	1	False
ptg000001l	15124619	42346341	2152770	-0.0143014	1	1	False
ptg000020l	1391974	17855724	2152953	-0.00968099	1	1	False
ptg000003l	26557952	45988652	2152968	-0.020022	0.941983	1	False
ptg000010l	5696283	13421328	2153065	-0.0378438	0.793617	1	False
ptg000023l	13195977	17725455	2153139	0.0250825	0.888113	1	False
ptg000012l	148619	6896853	2153332	0.20198	0.0180748	1	False
ptg000008l	1286681	13911388	2153416	-0.000880092	1	1	False
ptg000023l	917958	17725455	2153428	0.228603	0.0176628	1	False
ptg000030l	308981	1013663	2153461	0.327613	0.000424272	1	False
ptg000009l	14835506	26405311	2153487	0.20154	0.0370109	1	False
ptg000017l	15161139	24528028	2153568	-0.159956	0.0695969	1	False
ptg000009l	22253032	26405311	2153791	0.0985699	0.140562	1	False
ptg000015l	2251982	4954407	2153873	-0.020242	0.952758	1	False
ptg000014l	13276473	25089096	2153880	-0.187239	0.0224034	1	False
ptg000001l	22938858	42346341	2154039	-0.147415	0.122489	1	False
ptg000013l	17009434	23657162	2154058	-0.181958	0.0542456	1	False
ptg000017l	1805302	24528028	2154092	-0.00770077	1	1	False
ptg000010l	11015409	13421328	2154257	0.0510451	0.680834	1	False
ptg000004l	20576732	29690778	2154405	0.00264025	1	1	False
ptg000013l	3312057	23657162	2154599	-0.0369637	0.556881	1	False
ptg000020l	6491854	17855724	2154729	-0.256546	0.000452961	1	False
ptg000086l	9322	16202	2154955	0.258966	0.000681463	1	False
ptg000004l	18415757	29690778	2155083	0.137074	0.17625	1	False
ptg000014l	22083120	25089096	2155420	-0.0884488	0.317516	1	False
ptg000017l	19184553	24528028	2155437	-0.0464246	0.678694	1	False
ptg000010l	10555475	13421328	2155488	0.132673	0.158828	1	False
ptg000010l	5149524	13421328	2155530	-0.0327833	0.832995	1	False
ptg000019l	9540221	13984140	2155715	0.161936	0.102758	1	False
ptg000019l	10968603	13984140	2155776	-0.0233223	0.934929	1	False
ptg000002l	23868656	33223256	2155895	0.226183	0.0187616	1	False
ptg000012l	6599521	6896853	2156392	-0.144774	0.144394	1	False
ptg000017l	8073773	24528028	2156531	-0.0171617	0.978483	1	False
ptg000003l	39146147	45988652	2156556	0.285589	0.00234734	1	False
ptg000013l	13363197	23657162	2156735	-0.0418042	0.601016	1	False
ptg000023l	12914901	17725455	2157015	0.20396	0.0353908	1	False
ptg000020l	12843921	17855724	2157204	0.223762	0.0197138	1	False
ptg000003l	42404400	45988652	2157374	-0.0913091	0.0494055	1	False
ptg000013l	15991294	23657162	2157407	0.00990099	1	1	False
ptg000086l	9459	16202	2157552	0.214741	0.000166657	1	False
ptg000014l	12269653	25089096	2157640	0.208581	0.0290214	1	False
ptg000005l	10727166	14976550	2157686	0.147195	0.139616	1	False
ptg000003l	28280673	45988652	2157977	0.29791	0.00152813	1	False
ptg000002l	18681332	33223256	2158004	-0.0532453	0.676789	1	False
ptg000014l	24919055	25089096	2158047	-0.129593	0.202465	1	False
ptg000017l	2353421	24528028	2158058	-0.214081	0.0215851	1	False
ptg000002l	18457436	33223256	2158146	-0.120572	0.148976	1	False
ptg000006l	20192028	22447128	2158379	0.278108	0.0033068	1	False
ptg000017l	17369044	24528028	2158411	-0.00726074	1	1	False
ptg000008l	6380867	13911388	2158493	0.233883	0.0107981	1	False
ptg000014l	18312983	25089096	2158749	0.231243	0.0149207	1	False
ptg000008l	8805915	13911388	2158767	0.164356	0.0978383	1	False
ptg000014l	22877689	25089096	2158972	-0.0455445	0.739793	1	False
ptg000003l	13577627	45988652	2158994	-0.0591859	0.260088	1	False
ptg000001l	37169709	42346341	2159077	0.139934	0.152253	1	False
ptg000009l	7398715	26405311	2159203	0.179098	0.0686311	1	False
ptg000023l	136947	17725455	2159397	-0.233443	0.0151244	1	False
ptg000008l	6086504	13911388	2159620	-0.010121	1	1	False
ptg000015l	3970563	4954407	2159719	-0.0376238	0.773627	1	False
ptg000002l	17274702	33223256	2160352	-0.241584	0.00291045	1	False
ptg000013l	1356085	23657162	2160641	0.0756876	0.490755	1	False
ptg000002l	13287731	33223256	2161437	-0.157316	0.0951141	1	False
ptg000002l	8657232	33223256	2161595	-0.0292629	0.839774	1	False
ptg000014l	3889459	25089096	2161609	0.0437844	0.730706	1	False
ptg000014l	1736376	25089096	2161987	-0.20088	0.0236835	1	False
ptg000017l	17369044	24528028	2161995	-0.122552	0.225975	1	False
ptg000013l	15491050	23657162	2162221	-0.216282	0.0252477	1	False
ptg000017l	17254930	24528028	2162252	0.0358636	0.825053	1	False
ptg000003l	10953367	45988652	2162783	0.0664466	0.368152	1	False
ptg000004l	22879705	29690778	2162849	-0.177118	0.0544385	1	False
ptg000013l	7506807	23657162	2163218	-0.0563256	0.578214	1	False
ptg000023l	10178100	17725455	2163412	0.280528	0.00312073	1	False
ptg000016l	12932009	16501423	2164187	-0.315512	0.000322439	1	False
ptg000009l	24039138	26405311	2164554	-0.367217	5.91566e-05	1	False
ptg000008l	6086367	13911388	2164778	-0.0959296	0.244114	1	False
ptg000013l	16102388	23657162	2164984	-0.0422442	0.619795	1	False
ptg000010l	675888	13421328	2165043	-0.0726072	0.516452	1	False
ptg000004l	20994294	29690778	2165099	0.0710671	0.472217	1	False
ptg000010l	5145576	13421328	2165178	-0.152915	0.017286	1	False
ptg000003l	31050715	45988652	2165312	-0.0695269	0.385618	1	False
ptg000008l	6182595	13911388	2165560	-0.228383	0.0165465	1	False
ptg000009l	4000253	26405311	2165879	0.176898	0.0681666	1	False
ptg000023l	10641737	17725455	2165977	-0.122772	0.199962	1	False
ptg000009l	4103596	26405311	2166096	-0.0686468	0.478189	1	False
ptg000008l	1130378	13911388	2166732	-0.10297	0.301968	1	False
ptg000020l	2680707	17855724	2166775	-0.140374	0.0781159	1	False
ptg000023l	9004068	17725455	2167126	-0.145214	0.0882129	1	False
ptg000006l	6915850	22447128	2167150	-0.320352	0.000392008	1	False
ptg000004l	17584342	29690778	2167335	0.157756	0.0299996	1	False
ptg000002l	12355593	33223256	2167375	-0.089549	0.336845	1	False
ptg000020l	7731290	17855724	2167813	-0.0591859	0.260088	1	False
ptg000014l	23020472	25089096	2167866	-0.151155	0.0454082	1	False
ptg000003l	10779774	45988652	2167945	-0.0424642	0.704366	1	False
ptg000001l	27845675	42346341	2168296	0.166777	0.0925749	1	False
ptg000001l	41048361	42346341	2168709	0.113091	0.200245	1	False
ptg000019l	3767204	13984140	2168984	-0.167437	0.0478896	1	False
ptg000001l	6594053	42346341	2169343	-0.108251	0.191389	1	False
ptg000003l	15150731	45988652	2169416	-0.179758	0.0357505	1	False
ptg000008l	6917128	13911388	2169462	-0.105831	0.183664	1	False
ptg000004l	6659340	29690778	2169487	-0.0917492	0.209431	1	False
ptg000086l	9459	16202	2169490	0.224422	0.00237633	1	False
ptg000001l	25177033	42346341	2169528	-0.0422442	0.619795	1	False
ptg000005l	4772164	14976550	2169637	0.152035	0.128613	1	False
ptg000020l	1073700	17855724	2169725	0.209021	0.0286561	1	False
ptg000003l	35899937	45988652	2169750	0.175138	0.00694136	1	False
ptg000003l	8797920	45988652	2170079	-0.0492849	0.415347	1	False
ptg000009l	9777257	26405311	2170106	0.0261826	0.908386	1	False
ptg000009l	14824319	26405311	2170189	0.20154	0.0370109	1	False
ptg000023l	10557194	17725455	2170360	0.283168	0.00238958	1	False
ptg000014l	24952101	25089096	2170504	0.147195	0.139616	1	False
ptg000003l	16962779	45988652	2170577	0.0981298	0.311765	1	False
ptg000007l	539134	2735984	2171024	0.166997	0.0877302	1	False
ptg000016l	14686565	16501423	2171027	0.0272827	0.75247	1	False
ptg000017l	8742296	24528028	2171136	-0.0393839	0.588476	1	False
ptg000012l	3548560	6896853	2171270	0.000220001	1	1	False
ptg000005l	1294035	14976550	2171449	-0.150275	0.0537575	1	False
ptg000009l	236647	26405311	2171704	-0.30275	0.00136558	1	False
ptg000004l	730462	29690778	2171947	-0.0552255	0.646712	1	False
ptg000013l	9422178	23657162	2171999	-0.0631463	0.597086	1	False
ptg000014l	8852069	25089096	2172231	0.0407041	0.783012	1	False
ptg000006l	12515557	22447128	2172584	0.0952696	0.373881	1	False
ptg000017l	20564754	24528028	2173253	0.0343234	0.744289	1	False
ptg000004l	24684091	29690778	2173502	-0.171837	0.0811274	1	False
ptg000005l	10727158	14976550	2173532	0.10341	0.173098	1	False
ptg000003l	8748752	45988652	2173559	-0.109351	0.231449	1	False
ptg000009l	1999017	26405311	2173969	0.218702	0.0237314	1	False
ptg000001l	17588989	42346341	2174181	-0.0972497	0.344172	1	False
ptg000029l	666166	1365965	2174233	-0.170077	0.0225424	1	False
ptg000003l	20437023	45988652	2174685	-0.0393839	0.588476	1	False
ptg000020l	6128011	17855724	2174739	0.00990099	1	1	False
ptg000014l	9349484	25089096	2174960	-0.0563256	0.578214	1	False
ptg000013l	10948422	23657162	2175062	0.172057	0.0714083	1	False
ptg000001l	39333846	42346341	2175533	-0.0842684	0.21006	1	False
ptg000001l	29616117	42346341	2176074	-0.00462043	1	1	False
ptg000004l	23477178	29690778	2176081	-0.194499	0.027855	1	False
ptg000014l	8447158	25089096	2176144	0.0138614	1	1	False
ptg000003l	33920829	45988652	2176310	0.0778878	0.489884	1	False
ptg000023l	13196114	17725455	2176381	-0.0349835	0.771973	1	False
ptg000013l	15312155	23657162	2176547	0	1	1	False
ptg000005l	14687306	14976550	2176866	-0.0836083	0.309219	1	False
ptg000013l	15491050	23657162	2177302	0.0946095	0.332976	1	False
ptg000011l	8470826	11142428	2177730	-0.141694	0.139635	1	False
ptg000013l	7566150	23657162	2178035	0.0160616	1	1	False
ptg000001l	22199370	42346341	2178198	-0.0690869	0.136133	1	False
ptg000017l	15619402	24528028	2178669	-0.0565457	0.481296	1	False
ptg000016l	13041345	16501423	2178715	-0.305611	0.000544622	1	False
ptg000001l	3843325	42346341	2178787	-0.0937294	0.0862362	1	False
ptg000006l	3792134	22447128	2179066	0.233663	0.0144107	1	False
ptg000086l	9322	16202	2179388	0.182618	0.0015988	1	False
ptg000023l	825028	17725455	2179716	0.209021	0.0286561	1	False
ptg000006l	18409740	22447128	2179749	-0.20308	0.00719563	1	False
ptg000015l	3970714	4954407	2179808	-0.0673267	0.506935	1	False
ptg000001l	8973516	42346341	2179913	0.248625	0.0076188	1	False
ptg000024l	1085903	2985191	2180312	-0.219142	0.0147233	1	False
ptg000001l	4228132	42346341	2180759	-0.010121	1	1	False
ptg000001l	5901278	42346341	2180762	-0.169857	0.0505107	1	False
ptg000009l	4103459	26405311	2181240	-0.00726074	1	1	False
ptg000001l	32937291	42346341	2181397	0.0121012	1	1	False
ptg000010l	9136746	13421328	2181481	0.00220022	1	1	False
ptg000004l	16240503	29690778	2181610	0.0836084	0.309219	1	False
ptg000009l	5493695	26405311	2181669	-0.165897	0.0150406	1	False
ptg000013l	15634087	23657162	2181703	-0.0789879	0.0535388	1	False
ptg000001l	6618583	42346341	2181735	-0.221782	0.00774441	1	False
ptg000014l	6231741	25089096	2182218	-0.178438	0.0267382	1	False
ptg000001l	38241735	42346341	2182261	-0.109131	0.161189	1	False
ptg000001l	9856617	42346341	2182401	-0.155115	0.0636045	1	False
ptg000003l	40316686	45988652	2182713	-0.0475248	0.677898	1	False
ptg000003l	20392854	45988652	2182834	-0.0715072	0.198353	1	False
ptg000007l	1586878	2735984	2182960	0.293069	0.00158587	1	False
ptg000009l	3382796	26405311	2183107	-0.229263	0.00403452	1	False
ptg000023l	10557194	17725455	2183461	-0.00528052	1	1	False
ptg000003l	28960569	45988652	2183633	0.265787	0.00498389	1	False
ptg000003l	16809735	45988652	2183669	0.258306	0.00673772	1	False
ptg000004l	3781546	29690778	2183720	-0.0275028	0.849521	1	False
ptg000023l	3503372	17725455	2183869	0.152255	0.118115	1	False
ptg000023l	5576499	17725455	2184004	0.154675	0.115019	1	False
ptg000001l	2016619	42346341	2184348	-0.0369637	0.556881	1	False
ptg000086l	9322	16202	2184433	0.258966	0.000681463	1	False
ptg000005l	1294035	14976550	2184494	0.191639	0.0487101	1	False
ptg000008l	2543976	13911388	2184679	0.107811	0.288979	1	False
