#source:radsex-map;min_depth:5;min_qual:20;min_freq:0.1;signif_threshold:0.05;bonferroni:true;n_markers:56523
Contig	Position	Length	Marker_id	Bias	P	CorrectedP	Signif
tig00001817	7330812	9308587	2053770	0.214081	0.0215851	1	False
tig00002368	5640663	6727537	2053812	0.0732673	0.503191	1	False
tig00001191	8639316	12033210	2053854	0.0486249	0.697372	1	False
tig00002964	268245	1781287	2054147	0.233663	0.0144107	1	False
tig00000828	8455175	15455209	2054171	-0.293289	0.00080883	1	False
tig00000506	1321543	17740257	2055075	0.246425	0.00395332	1	False
tig00000001	2249992	18908168	2055279	-0.181078	0.0404888	1	False
tig00001145	6631201	11768475	2056096	-0.187019	0.0400439	1	False
tig00001145	7704200	11768475	2056306	0.0167217	0.993048	1	False
tig00003089	1615690	1816781	2056394	-0.0743674	0.269223	1	False
tig00000506	12842791	17740257	2056694	0.0510451	0.680834	1	False
tig00001055	13777354	14374819	2056868	-0.0814081	0.10914	1	False
tig00001939	3770842	8186305	2057052	-0.226623	0.00945206	1	False
tig00001055	3812962	14374819	2057286	-0.0833883	0.387803	1	False
tig00001149	4969328	13016613	2057353	0.140154	0.123404	1	False
tig00001700	8282419	10324181	2057450	0.0121012	1	1	False
tig00001191	6812251	12033210	2057456	0.0442244	0.604784	1	False
tig00002610	4123709	5659667	2057465	0.117932	0.20252	1	False
tig00002203	6513213	7194141	2057667	-0.111551	0.128959	1	False
tig00000828	2359458	15455209	2058322	0.0708471	0.515246	1	False
tig00001191	6503156	12033210	2058439	0.0490649	0.599771	1	False
tig00001191	9758613	12033210	2058869	0.129813	0.203257	1	False
tig00001463	563760	4068165	2059006	0.233663	0.0144107	1	False
tig00001149	2175338	13016613	2059007	0.139714	0.166204	1	False
tig00001464	5431008	11227756	2059121	0.273267	0.003537	1	False
tig00003495	354064	720606	2059316	0.0569857	0.342426	1	False
tig00000380	9502930	20801507	2060021	0.0442244	0.604784	1	False
tig00001817	8327609	9308587	2060390	0.214081	0.0215851	1	False
tig00001150	10796213	11181348	2061340	-0.0919692	0.305945	1	False
tig00000412	16757222	17913698	2061645	0.120132	0.232423	1	False
tig00000186	565320	3292135	2062241	-0.0937294	0.0862362	1	False
tig00003775	160499	357724	2062290	0.0457646	0.740092	1	False
tig00003884	75666	138135	2062408	0.243344	0.0111372	1	False
tig00001145	10108325	11768475	2062422	0.159516	0.107291	1	False
tig00001145	6631064	11768475	2062444	-0.187019	0.0400439	1	False
tig00003463	551337	856789	2062682	0.0343234	0.744289	1	False
tig00000828	9853497	15455209	2062769	0.10253	0.334553	1	False
tig00002203	6513076	7194141	2063353	0.0486249	0.697372	1	False
tig00001340	8861209	12589972	2063473	-0.0492849	0.415347	1	False
tig00002446	4512533	6334815	2064388	-0.0620462	0.411451	1	False
tig00000025	8376777	15443400	2064470	-0.29571	0.000895666	1	False
tig00002619	1434990	2729857	2064574	-0.350055	7.93463e-05	1	False
tig00001939	4704919	8186305	2065236	-0.0781078	0.477939	1	False
tig00002446	1133313	6334815	2065409	0.00924093	1	1	False
tig00000185	410225	12254175	2065467	0.245985	0.00995006	1	False
tig00001191	4114464	12033210	2065815	-0.0475248	0.677898	1	False
tig00001917	6842738	8314474	2066453	0.0686469	0.478189	1	False
tig00000025	4953431	15443400	2066477	-0.194499	0.027855	1	False
tig00000412	10431261	17913698	2066488	-0.0369637	0.556881	1	False
tig00003926	22709	251164	2067939	0.20396	0.0353908	1	False
tig00000185	4425167	12254175	2068273	-0.221122	0.0220733	1	False
tig00000506	15624950	17740257	2069044	-0.0369637	0.556881	1	False
tig00001150	11012916	11181348	2069201	-0.00286028	1	1	False
tig00001700	704113	10324181	2069408	-0.115732	0.133497	1	False
tig00000412	17072032	17913698	2069617	-0.00418037	1	1	False
tig00001464	3033863	11227756	2069697	0.174257	0.077265	1	False
tig00004326	48294	83484	2069904	-0.0424642	0.704366	1	False
tig00000001	1594731	18908168	2069956	-0.179758	0.0357505	1	False
tig00001939	3918774	8186305	2069973	0.208801	0.0314956	1	False
tig00001340	3174380	12589972	2070050	0.20176	0.0297633	1	False
tig00001700	5132966	10324181	2070205	-0.144994	0.12363	1	False
tig00000025	15181404	15443400	2070413	-0.151815	0.126885	1	False
tig00000506	14699597	17740257	2070465	0.0748075	0.462391	1	False
tig00003307	202793	1128978	2070843	-0.0435643	0.750595	1	False
tig00000025	12723169	15443400	2071022	0.0565457	0.481296	1	False
tig00000001	880451	18908168	2071191	0.179318	0.0659013	1	False
tig00001917	6524510	8314474	2071993	0.120792	0.0684876	1	False
tig00002102	3422600	7472613	2072242	0.181958	0.0542456	1	False
tig00015523	1402415	1528859	2072380	0.327613	0.000424272	1	False
tig00000380	8755791	20801507	2072382	0.258306	0.00673772	1	False
tig00001782	3733943	10508961	2072419	-0.162376	0.0713269	1	False
tig00000828	14485341	15455209	2072429	-0.308031	0.000597186	1	False
tig00002446	3955142	6334815	2072672	0.238504	0.0129805	1	False
tig00001851	2263452	3088096	2072740	-0.00726074	1	1	False
tig00002610	1597097	5659667	2072822	-0.000440046	1	1	False
tig00003204	1071295	1269505	2072860	-0.0743674	0.269223	1	False
tig00000185	410362	12254175	2073085	0.157756	0.0299996	1	False
tig00001150	6291666	11181348	2073606	-0.256326	0.0024475	1	False
tig00000185	12002439	12254175	2073705	-0.169637	0.0722897	1	False
tig00000025	12892294	15443400	2073760	0.0228823	0.930886	1	False
tig00001145	8356126	11768475	2074151	0.0785479	0.393933	1	False
tig00002203	4172293	7194141	2074282	-0.241364	0.00713319	1	False
tig00001055	6195889	14374819	2074505	-0.0426843	0.739095	1	False
tig00001149	12575375	13016613	2075076	0.30297	0.00103306	1	False
tig00001055	9217643	14374819	2075656	-0.131353	0.0774412	1	False
tig00000828	13851697	15455209	2075757	-0.313091	0.000277205	1	False
tig00000506	1560296	17740257	2076000	0.181958	0.0542456	1	False
tig00002203	4996770	7194141	2076342	0.216502	0.0214528	1	False
tig00001191	8557352	12033210	2076989	-0.120572	0.148976	1	False
tig00001191	5887036	12033210	2077680	0.10341	0.173098	1	False
tig00000938	1299092	6934925	2077720	-0.172057	0.0714083	1	False
tig00002102	1920973	7472613	2077820	0.090209	0.407965	1	False
tig00000380	4009923	20801507	2077960	0.0908691	0.318322	1	False
tig00002203	6513076	7194141	2078332	0.182178	0.037697	1	False
tig00003762	388956	439372	2078546	0.0121012	1	1	False
tig00001917	4588295	8314474	2079322	0.019802	0.857513	1	False
tig00002610	1573649	5659667	2079448	0.0712871	0.389066	1	False
tig00000185	5193454	12254175	2079597	-0.0690869	0.136133	1	False
tig00001191	6531133	12033210	2079707	-0.079648	0.401256	1	False
tig00001340	2003838	12589972	2079727	-0.0785478	0.393933	1	False
tig00001817	7368443	9308587	2080319	-0.146975	0.14372	1	False
tig00003007	542730	699781	2080497	0.263366	0.00514676	1	False
tig00000938	5650614	6934925	2080549	-0.184818	0.0197893	1	False
tig00001055	11132992	14374819	2080679	0.0325633	0.809823	1	False
tig00001782	9747452	10508961	2080893	0	1	1	False
tig00002984	644422	2804958	2081714	-0.107591	0.305443	1	False
tig00003744	38133	403390	2082142	0.152255	0.118115	1	False
tig00002619	2662220	2729857	2082279	0.258306	0.00673772	1	False
tig00002446	1082774	6334815	2082387	-0.0422442	0.619795	1	False
tig00003704	387872	530176	2082561	-0.10165	0.164875	1	False
tig00000380	17990444	20801507	2082931	0.0488449	0.665189	1	False
tig00002677	410104	4194339	2082945	-0.127833	0.158703	1	False
tig00001700	1496572	10324181	2083134	-0.135314	0.119109	1	False
tig00002102	4437414	7472613	2083397	0.191859	0.040532	1	False
tig00001149	1737631	13016613	2083442	-0.136414	0.0965311	1	False
tig00000025	8966016	15443400	2083472	0.194059	0.0464885	1	False
tig00001145	9567957	11768475	2083896	0.0981298	0.311765	1	False
tig00000969	6682079	7279655	2083928	0.248405	0.0094154	1	False
tig00001150	4229198	11181348	2083973	0.229043	0.0100686	1	False
tig00000380	2421957	20801507	2084462	-0.0567657	0.164148	1	False
tig00001145	2942404	11768475	2084607	0.0490649	0.599771	1	False
tig00002368	1678943	6727537	2084615	0.0833883	0.387803	1	False
tig00002368	5640663	6727537	2084696	-0.233883	0.0107981	1	False
tig00001817	2383936	9308587	2085441	-0.288229	0.00151849	1	False
tig00003774	15782	410923	2085509	0.0244225	0.884366	1	False
tig00001700	6864266	10324181	2085546	0.0220022	0.910372	1	False
tig00002203	5501321	7194141	2085589	-0.110451	0.251079	1	False
tig00000380	2421820	20801507	2085632	0.0976898	0.361231	1	False
tig00002650	1916307	2167107	2085673	0.137734	0.121828	1	False
tig00003666	108643	143016	2085687	-0.0523652	0.606912	1	False
tig00000001	12180545	18908168	2085829	0.255666	0.00736211	1	False
tig00002651	2206998	4963919	2085909	0.161936	0.102758	1	False
tig00000506	4196306	17740257	2086125	-0.248405	0.0094154	1	False
tig00000506	16325176	17740257	2086161	0.0983499	0.249826	1	False
tig00001055	6197171	14374819	2086425	0.0169417	0.988836	1	False
tig00000380	15671331	20801507	2086462	0.10297	0.301968	1	False
tig00001145	6442022	11768475	2086686	0.20132	0.0384161	1	False
tig00001055	8713024	14374819	2086699	-0.150275	0.0537575	1	False
tig00001191	9377903	12033210	2086718	0.0530253	0.678967	1	False
tig00000001	10348075	18908168	2086880	0.0728273	0.525824	1	False
tig00003307	893272	1128978	2086917	-0.0673267	0.506935	1	False
tig00000380	2314946	20801507	2087019	0.152035	0.128613	1	False
tig00001939	2954985	8186305	2087155	0.142574	0.123967	1	False
tig00001149	3470151	13016613	2087194	-0.0442244	0.604784	1	False
tig00000506	9511221	17740257	2087354	-0.174917	0.0302128	1	False
tig00000506	8410657	17740257	2087464	0.112871	0.24764	1	False
tig00000412	7564476	17913698	2087494	0.107591	0.305443	1	False
tig00001817	8252390	9308587	2087513	0.0635864	0.548978	1	False
tig00001463	563897	4068165	2087623	0.233663	0.0144107	1	False
tig00002590	1350766	6826224	2087628	0.186799	0.0522257	1	False
tig00002446	4512533	6334815	2087773	-0.107151	0.290561	1	False
tig00000380	6816303	20801507	2087835	-0.00528052	1	1	False
tig00003089	1615690	1816781	2087850	0.019802	0.857513	1	False
tig00002610	570677	5659667	2088071	-0.00528052	1	1	False
tig00002203	5501458	7194141	2088124	-0.030143	0.843887	1	False
tig00000938	4061784	6934925	2088157	0.191639	0.0487101	1	False
tig00001782	6733523	10508961	2088268	0.218702	0.0237314	1	False
tig00002102	5508583	7472613	2088275	0.0954896	0.354734	1	False
tig00000969	3321250	7279655	2088388	0.162376	0.0713269	1	False
tig00002590	2318345	6826224	2088412	0.00264025	1	1	False
tig00002602	372821	1636001	2088746	0.179758	0.0357505	1	False
tig00000025	12723169	15443400	2088981	0.127393	0.211351	1	False
tig00002102	2247709	7472613	2089075	-0.0651265	0.567543	1	False
tig00002102	4633506	7472613	2089330	-0.209461	0.0106801	1	False
tig00000938	3609504	6934925	2089458	-0.162596	0.0404391	1	False
tig00000185	12002302	12254175	2089648	0.134653	0.185677	1	False
tig00001939	1637612	8186305	2090130	0.285809	0.00143633	1	False
tig00000506	16744375	17740257	2090146	0.140374	0.0781159	1	False
tig00000025	4949961	15443400	2090514	0.223542	0.0203029	1	False
tig00002446	1010001	6334815	2090526	-0.0422442	0.619795	1	False
tig00001782	2002467	10508961	2090532	-0.206161	0.0322354	1	False
tig00001782	6733386	10508961	2090670	-0.010121	1	1	False
tig00002446	5011664	6334815	2091288	0.105831	0.183664	1	False
tig00002203	6753476	7194141	2091309	0.225963	0.0184504	1	False
tig00001149	11433666	13016613	2091534	-0.0422442	0.619795	1	False
tig00003043	186238	808462	2092160	0.159516	0.107291	1	False
tig00000001	17402885	18908168	2092552	-0.0118812	1	1	False
tig00001145	1013323	11768475	2092566	0.137954	0.0710231	1	False
tig00001149	8862078	13016613	2092777	0.0787679	0.287249	1	False
tig00001464	8313022	11227756	2092813	0.145435	0.0396918	1	False
tig00002785	2010073	3274785	2092845	-0.114191	0.180637	1	False
tig00002590	5041141	6826224	2092865	0.147195	0.139616	1	False
tig00000828	10312526	15455209	2093353	-0.228823	0.0152687	1	False
tig00000506	13708215	17740257	2093488	0.186799	0.0522257	1	False
tig00002651	1170676	4963919	2094234	-0.137734	0.121828	1	False
tig00002368	804049	6727537	2094336	-0.0387238	0.787805	1	False
tig00001917	6524510	8314474	2094712	-0.117932	0.20252	1	False
tig00000025	3189145	15443400	2094866	0.10033	0.336631	1	False
tig00000828	7493382	15455209	2094928	0.0957096	0.3152	1	False
tig00000506	1312746	17740257	2095179	0.0886689	0.206588	1	False
tig00001191	10651011	12033210	2095256	0.176898	0.0681666	1	False
tig00001055	10772018	14374819	2095347	0.213861	0.0265929	1	False
tig00001145	7312175	11768475	2095507	-0.0844884	0.332182	1	False
tig00000025	3189008	15443400	2095543	0.110231	0.281475	1	False
tig00000412	4382996	17913698	2095618	0.176898	0.0681666	1	False
tig00001464	235178	11227756	2095769	-0.131793	0.171484	1	False
tig00000185	7742583	12254175	2095808	0.169637	0.0722897	1	False
tig00000506	1506603	17740257	2096260	0.10099	0.15902	1	False
tig00001145	9238865	11768475	2096484	0.181738	0.0632652	1	False
tig00003524	708684	741714	2096491	-0.00528052	1	1	False
tig00000828	9902200	15455209	2096752	-0.154895	0.0954195	1	False
tig00001939	5689149	8186305	2096983	-0.0310231	0.866611	1	False
tig00001145	1420750	11768475	2097296	0.0336634	0.83939	1	False
tig00001145	7312038	11768475	2097438	-0.20396	0.0353908	1	False
tig00001340	8774280	12589972	2097712	0.130473	0.109598	1	False
tig00001939	1112246	8186305	2097823	0.19934	0.0294946	1	False
tig00000001	11660074	18908168	2097879	-0.134873	0.178919	1	False
tig00000828	7493519	15455209	2097956	0.0957096	0.3152	1	False
tig00002446	1921146	6334815	2098016	-0.179758	0.0357505	1	False
tig00003775	159259	357724	2098158	-0.0160616	1	1	False
tig00001917	6583715	8314474	2098260	0.0981298	0.311765	1	False
tig00001149	4932894	13016613	2098419	0.179758	0.0357505	1	False
tig00003127	587182	1838928	2098657	0.19912	0.0383685	1	False
tig00001149	4932894	13016613	2098837	0.0708471	0.515246	1	False
tig00001939	2285388	8186305	2098957	0.176898	0.0681666	1	False
tig00000380	941281	20801507	2098963	0.248405	0.0094154	1	False
tig00000001	14273183	18908168	2099065	0.134874	0.178919	1	False
tig00003428	812628	991913	2099242	-0.0567657	0.164148	1	False
tig00000025	3443358	15443400	2099257	0.134653	0.185677	1	False
tig00001055	5131162	14374819	2099265	0.174477	0.0700176	1	False
tig00002650	2021575	2167107	2099478	-0.0673267	0.506935	1	False
tig00001149	4254608	13016613	2099528	0.110231	0.281475	1	False
tig00000506	132628	17740257	2099573	-0.174697	0.0537385	1	False
tig00001782	6733523	10508961	2099689	0.177118	0.0544385	1	False
tig00002368	1679084	6727537	2099724	-0.00770077	1	1	False
tig00001939	3778768	8186305	2099949	0.243344	0.0111372	1	False
tig00002677	2676388	4194339	2099961	0.305171	0.00125476	1	False
tig00003720	84765	421455	2099976	0.0308031	0.869034	1	False
tig00015523	711908	1528859	2100169	-0.233223	0.0127101	1	False
tig00000001	17073835	18908168	2100199	-0.0468647	0.344646	1	False
tig00001055	1563212	14374819	2100443	-0.0690869	0.136133	1	False
tig00001817	5847233	9308587	2100481	0.0985699	0.140562	1	False
tig00001463	1644988	4068165	2100500	0.184158	0.0602999	1	False
tig00015523	1100442	1528859	2100656	-0.0468647	0.344646	1	False
tig00003693	299761	508327	2100702	0.0833883	0.387803	1	False
tig00000412	8705727	17913698	2100771	-0.183938	0.0590638	1	False
tig00001055	9561512	14374819	2100813	-0.0726072	0.516452	1	False
tig00001700	8210395	10324181	2100823	0.00220022	1	1	False
tig00003524	718211	741714	2101098	-0.0167217	0.993048	1	False
tig00001464	2390742	11227756	2101427	-0.0127613	1	1	False
tig00001191	4631510	12033210	2101534	0.0706271	0.537046	1	False
tig00000001	1627855	18908168	2101585	-0.224202	0.00867303	1	False
tig00001145	8766983	11768475	2101651	0.20154	0.0370109	1	False
tig00001939	2076951	8186305	2101949	0.0880088	0.409061	1	False
tig00001782	5117586	10508961	2102312	0.253465	0.00736756	1	False
tig00003461	514876	776290	2102411	0.00220022	1	1	False
tig00001055	12803874	14374819	2102602	-0.059846	0.554842	1	False
tig00001340	8991536	12589972	2103052	-0.118152	0.142337	1	False
tig00000025	3361658	15443400	2103217	-0.179758	0.0357505	1	False
tig00003219	40024	1349077	2103420	0.320132	0.000641001	1	False
tig00000185	7628700	12254175	2103437	-0.0787679	0.287249	1	False
tig00000025	11906629	15443400	2103493	0.176898	0.0681666	1	False
tig00001191	1212587	12033210	2103531	-0.0270627	0.773889	1	False
tig00003063	284017	2068241	2104102	0.171837	0.0811274	1	False
tig00001055	4326880	14374819	2104158	0.253465	0.00736756	1	False
tig00001149	9244966	13016613	2104311	0.0833883	0.387803	1	False
tig00002677	1424664	4194339	2104518	0.258526	0.00524108	1	False
tig00001055	978950	14374819	2104584	0.285589	0.00234734	1	False
tig00001700	8210257	10324181	2104763	0.00220022	1	1	False
tig00000001	14273183	18908168	2105019	-0.0415841	0.705422	1	False
tig00001783	9225406	10237049	2105144	0.10275	0.326746	1	False
tig00001817	2322803	9308587	2105186	0.0173817	0.967694	1	False
tig00001464	5511560	11227756	2105773	-0.10077	0.253261	1	False
tig00003532	257516	714974	2105793	-0.122772	0.199962	1	False
tig00001145	8892819	11768475	2106813	-0.0877888	0.422785	1	False
tig00001464	413084	11227756	2107012	0.117712	0.238227	1	False
tig00001464	3874192	11227756	2107322	0.184158	0.0602999	1	False
tig00002610	1573649	5659667	2107373	0.209021	0.0286561	1	False
tig00000412	7767713	17913698	2107948	-0.0827283	0.456541	1	False
tig00003204	285352	1269505	2108001	-0.0369637	0.556881	1	False
tig00000380	15920681	20801507	2108158	0.0532453	0.676789	1	False
tig00002446	1921146	6334815	2108515	0.258306	0.00673772	1	False
tig00002590	4420280	6826224	2108558	0.132453	0.184469	1	False
tig00000380	11119998	20801507	2108856	-0.0290429	0.866551	1	False
tig00001191	10567056	12033210	2108871	0.169417	0.0846304	1	False
tig00001055	1125965	14374819	2108907	0.181958	0.0542456	1	False
tig00002602	942553	1636001	2108948	0.290649	0.00156846	1	False
tig00001782	8089531	10508961	2109060	0.260726	0.0063103	1	False
tig00001464	1592001	11227756	2109249	-0.216502	0.0214528	1	False
tig00003428	587377	991913	2109611	0.19912	0.0383685	1	False
tig00003428	587240	991913	2109745	0.19912	0.0383685	1	False
tig00003463	653191	856789	2110133	-0.00770077	1	1	False
tig00002446	3094948	6334815	2110208	-0.174697	0.0537385	1	False
tig00000938	967685	6934925	2110242	0.139934	0.152253	1	False
tig00001340	8679927	12589972	2110403	-0.0726072	0.516452	1	False
tig00000828	3603100	15455209	2110416	-0.0523652	0.606912	1	False
tig00000938	1286590	6934925	2110781	0.191639	0.0487101	1	False
tig00001917	7691394	8314474	2110787	-0.278548	0.00102444	1	False
tig00000828	11393063	15455209	2110895	0.213861	0.0265929	1	False
tig00001055	6197308	14374819	2110937	0.0154015	1	1	False
tig00003307	378208	1128978	2111215	0.182398	0.0168287	1	False
tig00001340	2003838	12589972	2111958	0.169637	0.0722897	1	False
tig00002785	240249	3274785	2112268	-0.172497	0.0266254	1	False
tig00002964	618639	1781287	2112359	-0.193619	0.0385653	1	False
tig00001055	1126102	14374819	2112363	-0.19912	0.0383685	1	False
tig00000025	3361795	15443400	2112501	-0.144994	0.12363	1	False
tig00000412	9895417	17913698	2112770	0.0853686	0.437178	1	False
tig00000969	5006375	7279655	2112947	0.120132	0.232423	1	False
tig00000828	9720968	15455209	2112975	-0.0552255	0.646712	1	False
tig00001700	10240987	10324181	2113037	-0.0270627	0.773889	1	False
tig00002610	4158010	5659667	2113560	0.162156	0.0925316	1	False
tig00000828	490702	15455209	2113680	0.0173817	0.967694	1	False
tig00001917	6311394	8314474	2113787	0.10099	0.15902	1	False
tig00001700	922306	10324181	2113848	0.0019802	1	1	False
tig00000506	6379548	17740257	2113870	-0.153575	0.0319765	1	False
tig00003127	1589057	1838928	2114146	0.0574257	0.588787	1	False
tig00002203	6513213	7194141	2114274	0.186799	0.0522257	1	False
tig00002368	4424228	6727537	2114372	-0.0906491	0.370338	1	False
tig00001939	811556	8186305	2114656	-0.0721672	0.438489	1	False
tig00000025	5324841	15443400	2114707	0.144554	0.151619	1	False
tig00001782	6733523	10508961	2114801	-0.30253	0.00125056	1	False
tig00002203	5808809	7194141	2114865	-0.167217	0.0726089	1	False
tig00001150	7972323	11181348	2115061	0.206821	0.0203657	1	False
tig00000380	20621623	20801507	2115190	0.152475	0.0949712	1	False
tig00002677	2674512	4194339	2115420	-0.275468	0.00376598	1	False
tig00001782	1725414	10508961	2115752	0.283168	0.00238958	1	False
tig00001145	8881632	11768475	2116082	-0.152695	0.0591957	1	False
tig00001340	4667665	12589972	2116212	-0.059626	0.47003	1	False
tig00002102	1752103	7472613	2116222	0.226403	0.0154374	1	False
tig00001340	11416937	12589972	2116751	0.119912	0.245806	1	False
tig00001917	4143444	8314474	2116912	-0.0336633	0.83939	1	False
tig00000412	14247684	17913698	2116914	-0.152695	0.0591957	1	False
tig00000506	16888223	17740257	2117425	-0.181958	0.0542456	1	False
tig00000001	9452293	18908168	2117430	0.0253025	0.903872	1	False
tig00002801	789434	3154085	2117520	-0.2033	0.0191615	1	False
tig00000938	5088531	6934925	2117621	-0.0369637	0.556881	1	False
tig00002650	1270517	2167107	2117677	-0.172277	0.0524451	1	False
tig00000412	3952223	17913698	2117690	-0.0512651	0.651586	1	False
tig00001877	328226	1711435	2117870	-0.0171617	0.978483	1	False
tig00001782	1213588	10508961	2117986	0.20154	0.0370109	1	False
tig00001149	8432900	13016613	2118058	-0.0270627	0.773889	1	False
tig00002203	2327456	7194141	2118201	-0.189659	0.0246282	1	False
tig00002610	1083489	5659667	2118265	0.214301	0.0131383	1	False
tig00000828	2300353	15455209	2118422	-0.060946	0.595875	1	False
tig00001191	8557352	12033210	2118906	0.0237624	0.929589	1	False
tig00001145	6631064	11768475	2119254	0.218702	0.0237314	1	False
tig00000506	12096885	17740257	2119311	-0.0466446	0.603748	1	False
tig00001149	12575375	13016613	2119351	0.0613861	0.487581	1	False
tig00001145	564590	11768475	2119630	0.216282	0.0252477	1	False
tig00002203	5040937	7194141	2119694	-0.184158	0.0602999	1	False
tig00000380	18627806	20801507	2119851	0.10055	0.307312	1	False
tig00001340	8013377	12589972	2120072	-0.0369637	0.556881	1	False
tig00001817	3496510	9308587	2120240	0.189219	0.0506352	1	False
tig00000380	3615397	20801507	2120352	0.186359	0.0540381	1	False
tig00000506	5300829	17740257	2120371	0.00682068	1	1	False
tig00002102	4633506	7472613	2120615	-0.0523652	0.606912	1	False
tig00001150	7337797	11181348	2120631	-0.0492849	0.415347	1	False
tig00001939	6047505	8186305	2120639	-0.0723872	0.490546	1	False
tig00001783	6098741	10237049	2120879	-0.00726074	1	1	False
tig00000025	12723032	15443400	2121129	-0.00968099	1	1	False
tig00000828	3333192	15455209	2121173	-0.0917492	0.209431	1	False
tig00001464	8334990	11227756	2121329	0.181738	0.0632652	1	False
tig00002651	3170574	4963919	2121609	-0.0270627	0.773889	1	False
tig00000380	12912406	20801507	2121649	0.273267	0.003537	1	False
tig00001817	7155632	9308587	2121732	-0.2044	0.0193727	1	False
tig00001055	9071679	14374819	2121829	0.119472	0.226199	1	False
tig00000506	11784107	17740257	2122310	0.258746	0.00277895	1	False
tig00001340	11646595	12589972	2123045	0.166997	0.0877302	1	False
tig00002785	2071152	3274785	2123161	0.0836084	0.309219	1	False
tig00003717	35713	238563	2123220	0.117492	0.255502	1	False
tig00001149	5745371	13016613	2123266	-0.184818	0.0197893	1	False
tig00001340	939360	12589972	2123377	0.164796	0.0723086	1	False
tig00001191	1807248	12033210	2123393	0.255886	0.00709435	1	False
tig00001055	315008	14374819	2123402	-0.0737073	0.393225	1	False
tig00002964	1765157	1781287	2123711	-0.112651	0.273367	1	False
tig00003732	148901	470158	2124019	0.238724	0.0108784	1	False
tig00000828	11818594	15455209	2124151	0.0277228	0.875029	1	False
tig00000380	3764644	20801507	2124290	0.141914	0.156267	1	False
tig00001464	689162	11227756	2124536	0.20418	0.0296956	1	False
tig00000506	11784107	17740257	2125201	0.00286031	1	1	False
tig00001191	6812250	12033210	2125274	-0.0739274	0.239795	1	False
tig00003043	400927	808462	2125340	-0.0440044	0.692106	1	False
tig00000969	2147349	7279655	2125423	-0.1967	0.0394303	1	False
tig00000938	3826677	6934925	2125577	-0.231683	0.00483247	1	False
tig00001817	6813405	9308587	2125734	0.154675	0.115019	1	False
tig00001055	6853886	14374819	2125784	0.110231	0.281475	1	False
tig00003127	1573328	1838928	2126147	-0.176238	0.055771	1	False
tig00003428	433067	991913	2126380	-0.0789879	0.0535388	1	False
tig00000412	8699446	17913698	2126429	-0.177338	0.0332586	1	False
tig00001340	4667665	12589972	2126467	0.140374	0.0781159	1	False
tig00002650	1167410	2167107	2126487	0.0019802	1	1	False
tig00002984	1614053	2804958	2126531	0.139934	0.152253	1	False
tig00002602	340259	1636001	2126568	-0.0468647	0.344646	1	False
tig00000001	14464171	18908168	2126623	0.191419	0.0498324	1	False
tig00000001	3534340	18908168	2126994	0.359736	0.000101111	1	False
tig00000025	3637370	15443400	2127124	-0.2044	0.0193727	1	False
tig00002627	1361452	2300453	2127235	0.0510451	0.680834	1	False
tig00002203	6168634	7194141	2127418	-0.129373	0.186757	1	False
tig00003733	266442	442919	2127456	0.20396	0.0353908	1	False
tig00003307	899625	1128978	2127715	0.00946096	1	1	False
tig00000025	12892294	15443400	2128136	0.112651	0.273367	1	False
tig00000969	5346843	7279655	2128227	0.19912	0.0383685	1	False
tig00002368	2532707	6727537	2128232	-0.0809681	0.391552	1	False
tig00002984	2401055	2804958	2128422	-0.157536	0.0670474	1	False
tig00000938	976762	6934925	2128472	0.149615	0.13434	1	False
tig00000828	1714286	15455209	2128708	-0.147635	0.0914679	1	False
tig00000185	4737566	12254175	2128741	0.00154015	1	1	False
tig00000506	9511221	17740257	2128804	0.209021	0.0286561	1	False
tig00000380	5408572	20801507	2128853	-0.164796	0.0723086	1	False
tig00002102	5177199	7472613	2129542	0.0343234	0.744289	1	False
tig00002602	419742	1636001	2129562	0.189659	0.0246282	1	False
tig00003428	966052	991913	2129850	-0.0134213	1	1	False
tig00000828	11149935	15455209	2130077	0.223762	0.0197138	1	False
tig00000506	3088055	17740257	2130251	0.229043	0.0100686	1	False
tig00003219	602921	1349077	2130632	-0.240704	0.0108505	1	False
tig00001145	8766983	11768475	2131062	0.00902092	1	1	False
tig00001877	159409	1711435	2131147	0.0710671	0.472217	1	False
tig00000828	14485341	15455209	2131301	0.282948	0.00289724	1	False
tig00001145	7783718	11768475	2131356	-0.0550055	0.62046	1	False
tig00000186	2640350	3292135	2131461	-0.0794279	0.313703	1	False
tig00001149	9619741	13016613	2131642	-0.010121	1	1	False
tig00001783	3853219	10237049	2131710	-0.236304	0.0109159	1	False
tig00000506	11089470	17740257	2131755	-0.0492849	0.415347	1	False
tig00000025	9168188	15443400	2132018	-0.251265	0.00472904	1	False
tig00001817	6384115	9308587	2132169	-0.221342	0.0204951	1	False
tig00002651	2942689	4963919	2132260	0.194059	0.0464885	1	False
tig00001055	10173669	14374819	2132388	0.213861	0.0265929	1	False
tig00000025	8376914	15443400	2132458	0.169417	0.0846304	1	False
tig00001191	3697346	12033210	2133621	-0.0688668	0.381208	1	False
tig00002984	2154573	2804958	2133661	0.0660066	0.538163	1	False
tig00000828	10534274	15455209	2133706	0.0629263	0.600148	1	False
tig00000001	11212027	18908168	2133781	-0.219142	0.0147233	1	False
tig00004326	48431	83484	2134016	0.0193619	0.960374	1	False
tig00003463	551200	856789	2134080	0.0244225	0.884366	1	False
