#source:radsex-map;min_depth:5;min_qual:20;min_freq:0.1;signif_threshold:0.05;bonferroni:true;n_markers:56523
Contig	Position	Length	Marker_id	Bias	P	CorrectedP	Signif
tig00002298	3395505	13291068	2004934	0.0220022	0.910372	1	False
tig00002862	4533885	10843087	2005219	0.0880088	0.409061	1	False
tig00001612	4492692	14759860	2005990	-0.278548	0.00102444	1	False
tig00002832	934139	10651886	2005997	-0.039824	0.679353	1	False
tig00000618	1343929	1684207	2006267	-0.0369637	0.556881	1	False
tig00000001	24004965	27980525	2006354	-0.00484049	1	1	False
tig00000692	18538067	25323691	2006631	-0.0118812	1	1	False
tig00002437	7338261	11926864	2006668	0.206381	0.0335414	1	False
tig00002429	2915790	12961090	2006947	0.256106	0.0051604	1	False
tig00001788	7488078	8506232	2007094	0.0235423	0.933373	1	False
tig00003491	2830923	6519104	2007146	-0.169857	0.0505107	1	False
tig00001983	162274	1775912	2008341	-0.0719472	0.330986	1	False
tig00002298	1903385	13291068	2008416	0.00990099	1	1	False
tig00012845	8916098	11727073	2009058	0.0244225	0.884366	1	False
tig00000930	3698675	5659495	2011202	0.241144	0.0106963	1	False
tig00012842	492687	12144728	2011260	-0.154895	0.0954195	1	False
tig00000942	472466	18925939	2011398	0.0886689	0.206588	1	False
tig00000942	6910298	18925939	2014037	0.231243	0.0149207	1	False
tig00003308	341827	6933389	2014214	0.0224422	0.896869	1	False
tig00002437	10317879	11926864	2014270	-0.253465	0.00736756	1	False
tig00000942	472603	18925939	2014587	0.0886689	0.206588	1	False
tig00002829	7346042	11463733	2015325	-0.0253025	0.903872	1	False
tig00001217	8808631	16845187	2015997	0.146975	0.14372	1	False
tig00004212	565094	2574747	2016178	0.137514	0.155214	1	False
tig00003921	2376879	4418422	2017062	0.179538	0.0545922	1	False
tig00003308	853579	6933389	2017615	0.290649	0.00156846	1	False
tig00000002	14184094	15438777	2018747	-0.0468647	0.344646	1	False
tig00000001	26209606	27980525	2019313	0.152035	0.128613	1	False
tig00003149	7259643	9029003	2019705	0.090209	0.407965	1	False
tig00002829	3149473	11463733	2019804	-0.208801	0.0314956	1	False
tig00001595	2596470	9008369	2019957	-0.261166	0.00306036	1	False
tig00002437	806032	11926864	2020125	-0.106491	0.0866088	1	False
tig00002437	8783542	11926864	2020554	-0.167437	0.0478896	1	False
tig00003308	6721553	6933389	2021263	-0.0917492	0.209431	1	False
tig00000625	1474364	15219860	2022679	0.130253	0.159292	1	False
tig00000002	10769352	15438777	2022838	0.147855	0.0472512	1	False
tig00000942	6616456	18925939	2023484	0.00220022	1	1	False
tig00001612	2709937	14759860	2023933	-0.189659	0.0246282	1	False
tig00001788	6709758	8506232	2024322	0.189219	0.0506352	1	False
tig00002298	691144	13291068	2024381	-0.000440046	1	1	False
tig00012842	7078292	12144728	2024589	0.0464246	0.678694	1	False
tig00000692	14041336	25323691	2024606	0.194059	0.0464885	1	False
tig00000942	3423217	18925939	2025275	0.134874	0.178919	1	False
tig00000002	9752638	15438777	2025564	0.0594059	0.223129	1	False
tig00012845	10484042	11727073	2026761	-0.040044	0.740519	1	False
tig00002862	6497039	10843087	2026928	-0.019582	0.940679	1	False
tig00002862	595130	10843087	2027075	-0.0171617	0.978483	1	False
tig00003678	1765165	5183423	2028833	-0.177118	0.0544385	1	False
tig00012845	4241696	11727073	2029010	-0.0376238	0.773627	1	False
tig00001217	11020282	16845187	2029518	-0.0369637	0.556881	1	False
tig00001983	1188250	1775912	2030335	0.223762	0.0197138	1	False
tig00000625	11233173	15219860	2030878	-0.106931	0.25563	1	False
tig00005066	1104625	1154614	2030953	0.19626	0.0419483	1	False
tig00003937	1801445	3163653	2032377	-0.0858086	0.382913	1	False
tig00003491	1302840	6519104	2034301	0.0407041	0.783012	1	False
tig00001327	6789119	9892790	2034816	-0.229043	0.0100686	1	False
tig00000942	3423216	18925939	2035018	-0.0316831	0.819787	1	False
tig00001788	6709621	8506232	2036315	-0.0145214	1	1	False
tig00001217	14952095	16845187	2037988	-0.059626	0.47003	1	False
tig00001217	3937429	16845187	2038284	-0.0369637	0.556881	1	False
tig00002832	4699701	10651886	2038763	-0.0710671	0.472217	1	False
tig00000692	9968119	25323691	2040026	0.263586	0.00328348	1	False
tig00001217	5064530	16845187	2040111	-0.159956	0.0695969	1	False
tig00000692	17324590	25323691	2040390	0.0220022	0.910372	1	False
tig00003491	465082	6519104	2040775	0.0534654	0.664296	1	False
tig00000002	781072	15438777	2040985	-0.0752475	0.507007	1	False
tig00002862	7297099	10843087	2041072	0.0125412	1	1	False
tig00005239	910468	933262	2041289	0.0539054	0.586542	1	False
tig00000001	364339	27980525	2041347	-0.010121	1	1	False
tig00000692	18085641	25323691	2041660	-0.19846	0.0284727	1	False
tig00002829	5333415	11463733	2041741	0.310231	0.000974465	1	False
tig00000002	269148	15438777	2041831	-0.0690869	0.136133	1	False
tig00012845	10736042	11727073	2042095	0.0244225	0.884366	1	False
tig00001327	772684	9892790	2042726	-0.152695	0.0591957	1	False
tig00002298	2050380	13291068	2042925	0.239164	0.00233602	1	False
tig00000097	5148090	17434254	2043514	-0.089769	0.381341	1	False
tig00001217	16694360	16845187	2043800	-0.126953	0.201657	1	False
tig00001788	530464	8506232	2044315	0.0952696	0.373881	1	False
tig00000942	9049418	18925939	2045440	0.147415	0.122489	1	False
tig00001327	6823433	9892790	2045867	0.157096	0.111394	1	False
tig00000001	320436	27980525	2046127	0.166777	0.0925749	1	False
tig00002829	9782240	11463733	2046603	-0.0270627	0.773889	1	False
tig00000692	11344094	25323691	2047228	-0.0171617	0.978483	1	False
tig00002011	425578	1223361	2047364	0.179318	0.0659013	1	False
tig00003308	2374728	6933389	2047511	-0.179098	0.0686311	1	False
tig00003678	2066245	5183423	2048316	0.20176	0.0297633	1	False
tig00002862	5242607	10843087	2048508	-0.019582	0.940679	1	False
tig00000001	27437705	27980525	2049239	-0.110451	0.251079	1	False
tig00000097	13964327	17434254	2049431	-0.039824	0.679353	1	False
tig00000942	5461237	18925939	2049504	-0.187019	0.0400439	1	False
tig00001100	6486683	7857597	2049912	0.164577	0.0903806	1	False
tig00002832	6048182	10651886	2050148	0.0778878	0.489884	1	False
tig00000692	23500649	25323691	2050345	0.189439	0.0405037	1	False
tig00003595	1618708	5309318	2050663	-0.0448845	0.664357	1	False
tig00000001	8880884	27980525	2051025	0.20154	0.0370109	1	False
tig00002298	8885928	13291068	2051229	0.236304	0.0109159	1	False
tig00003149	7648397	9029003	2051320	-0.0719472	0.330986	1	False
tig00000001	1445688	27980525	2051453	0.0266227	0.887963	1	False
tig00000002	11662927	15438777	2051786	-0.010341	1	1	False
tig00004907	305808	1334656	2052149	0.0613861	0.487581	1	False
tig00000245	28675252	30520486	2052162	0.10055	0.307312	1	False
tig00000001	8355895	27980525	2052299	0.137294	0.172815	1	False
tig00000942	1884376	18925939	2052485	0.221562	0.0151768	1	False
tig00012842	1023696	12144728	2052772	-0.0457646	0.740092	1	False
tig00000001	13273098	27980525	2053180	-0.233883	0.0107981	1	False
tig00001612	13053943	14759860	2053259	-0.0884488	0.317516	1	False
tig00000002	8844772	15438777	2053284	0.211661	0.0214594	1	False
tig00003678	407474	5183423	2053322	0.174697	0.0537385	1	False
tig00002429	4367523	12961090	2053383	0.216282	0.0252477	1	False
tig00003595	1644089	5309318	2053452	-0.0178218	0.980841	1	False
tig00012845	5039099	11727073	2053513	-0.0176018	0.979148	1	False
tig00000942	5390709	18925939	2053705	0.0220022	0.910372	1	False
tig00003921	2449013	4418422	2053770	0.214081	0.0215851	1	False
tig00002298	8267562	13291068	2053812	0.0732673	0.503191	1	False
tig00001217	9934174	16845187	2053854	0.0486249	0.697372	1	False
tig00002298	9603123	13291068	2054147	0.233663	0.0144107	1	False
tig00000625	3429907	15219860	2054171	-0.293289	0.00080883	1	False
tig00003595	253847	5309318	2054603	0.0985699	0.140562	1	False
tig00012835	1031920	6571098	2055075	0.246425	0.00395332	1	False
tig00003149	749301	9029003	2055279	-0.181078	0.0404888	1	False
tig00001217	7937232	16845187	2056096	-0.187019	0.0400439	1	False
tig00012845	2975122	11727073	2056291	0.0836084	0.309219	1	False
tig00001217	6879687	16845187	2056306	0.0167217	0.993048	1	False
tig00000692	752064	25323691	2056394	-0.0743674	0.269223	1	False
tig00000002	6974885	15438777	2056694	0.0510451	0.680834	1	False
tig00000245	18974010	30520486	2056868	-0.0814081	0.10914	1	False
tig00001595	3767735	9008369	2057052	-0.226623	0.00945206	1	False
tig00000245	9269125	30520486	2057286	-0.0833883	0.387803	1	False
tig00012842	5606707	12144728	2057353	0.140154	0.123404	1	False
tig00000097	3156962	17434254	2057414	0.0574257	0.588787	1	False
tig00002829	5709928	11463733	2057450	0.0121012	1	1	False
tig00001788	3256418	8506232	2057456	0.0442244	0.604784	1	False
tig00003595	1805767	5309318	2057465	0.117932	0.20252	1	False
tig00003678	626126	5183423	2057667	-0.111551	0.128959	1	False
tig00000866	67813	3148849	2058322	0.0708471	0.515246	1	False
tig00001788	2945745	8506232	2058439	0.0490649	0.599771	1	False
tig00001788	6092514	8506232	2058869	0.129813	0.203257	1	False
tig00012842	8337056	12144728	2059007	0.139714	0.166204	1	False
tig00000245	25472448	30520486	2059121	0.273267	0.003537	1	False
tig00000001	364202	27980525	2059316	0.0569857	0.342426	1	False
tig00000692	15746436	25323691	2060021	0.0442244	0.604784	1	False
tig00003921	3444844	4418422	2060390	0.214081	0.0215851	1	False
tig00000001	2836181	27980525	2061645	0.120132	0.232423	1	False
tig00000002	12370476	15438777	2062241	-0.0937294	0.0862362	1	False
tig00002298	2376744	13291068	2062290	0.0457646	0.740092	1	False
tig00012845	727564	11727073	2062408	0.243344	0.0111372	1	False
tig00000001	3116342	27980525	2062422	0.159516	0.107291	1	False
tig00001217	7937369	16845187	2062444	-0.187019	0.0400439	1	False
tig00002832	279394	10651886	2062682	0.0343234	0.744289	1	False
tig00000625	1995078	15219860	2062769	0.10253	0.334553	1	False
tig00003678	626263	5183423	2063353	0.0486249	0.697372	1	False
tig00002437	6003687	11926864	2063473	-0.0492849	0.415347	1	False
tig00001595	8002021	9008369	2064380	0.152695	0.0591957	1	False
tig00000097	14297610	17434254	2064388	-0.0620462	0.411451	1	False
tig00001612	7892301	14759860	2064470	-0.29571	0.000895666	1	False
tig00002429	2035275	12961090	2064574	-0.350055	7.93463e-05	1	False
tig00001595	2836381	9008369	2065236	-0.0781078	0.477939	1	False
tig00000097	11002605	17434254	2065409	0.00924093	1	1	False
tig00001100	280546	7857597	2065467	0.245985	0.00995006	1	False
tig00001788	530464	8506232	2065815	-0.0475248	0.677898	1	False
tig00000097	8471118	17434254	2066453	0.0686469	0.478189	1	False
tig00001612	4273979	14759860	2066477	-0.194499	0.027855	1	False
tig00000001	9184251	27980525	2066488	-0.0369637	0.556881	1	False
tig00003678	1765165	5183423	2067717	0.211661	0.0214594	1	False
tig00000001	19035352	27980525	2068273	-0.221122	0.0220733	1	False
tig00000002	9752775	15438777	2069044	-0.0369637	0.556881	1	False
tig00000625	14547574	15219860	2069201	-0.00286028	1	1	False
tig00004142	740466	2846571	2069408	-0.115732	0.133497	1	False
tig00000001	2549963	27980525	2069617	-0.00418037	1	1	False
tig00000245	28001206	30520486	2069697	0.174257	0.077265	1	False
tig00000001	1220867	27980525	2069904	-0.0424642	0.704366	1	False
tig00001595	3620352	9008369	2069973	0.208801	0.0314956	1	False
tig00002437	321895	11926864	2070050	0.20176	0.0297633	1	False
tig00004212	1463601	2574747	2070413	-0.151815	0.126885	1	False
tig00000002	8844635	15438777	2070465	0.0748075	0.462391	1	False
tig00005191	341390	983084	2070580	-0.10165	0.164875	1	False
tig00001217	15946602	16845187	2070843	-0.0435643	0.750595	1	False
tig00001612	12397714	14759860	2071022	0.0565457	0.481296	1	False
tig00002011	425708	1223361	2071191	0.179318	0.0659013	1	False
tig00012845	6855258	11727073	2072242	0.181958	0.0542456	1	False
tig00004212	2565403	2574747	2072380	0.327613	0.000424272	1	False
tig00000692	16516830	25323691	2072382	0.258306	0.00673772	1	False
tig00000942	8309424	18925939	2072419	-0.162376	0.0713269	1	False
tig00002429	2165855	12961090	2072429	-0.308031	0.000597186	1	False
tig00000097	13739882	17434254	2072672	0.238504	0.0129805	1	False
tig00002429	4126337	12961090	2072740	-0.00726074	1	1	False
tig00002298	691281	13291068	2072822	-0.000440046	1	1	False
tig00001100	280429	7857597	2073085	0.157756	0.0299996	1	False
tig00000001	26669853	27980525	2073705	-0.169637	0.0722897	1	False
tig00001612	12560000	14759860	2073760	0.0228823	0.930886	1	False
tig00001217	6233363	16845187	2074151	0.0785479	0.393933	1	False
tig00003678	2887815	5183423	2074282	-0.241364	0.00713319	1	False
tig00000245	11610395	30520486	2074505	-0.0426843	0.739095	1	False
tig00002166	622580	1938233	2075076	0.30297	0.00103306	1	False
tig00003951	632917	1073680	2075285	0.0809681	0.391552	1	False
tig00000245	14483724	30520486	2075656	-0.131353	0.0774412	1	False
tig00000618	1509177	1684207	2075757	-0.313091	0.000277205	1	False
tig00012835	1275140	6571098	2076000	0.181958	0.0542456	1	False
tig00003678	2066382	5183423	2076342	0.216502	0.0214528	1	False
tig00001788	4941045	8506232	2076989	-0.120572	0.148976	1	False
tig00001788	2319147	8506232	2077680	0.10341	0.173098	1	False
tig00001327	3077229	9892790	2077720	-0.172057	0.0714083	1	False
tig00012845	5350004	11727073	2077820	0.090209	0.407965	1	False
tig00000692	21372239	25323691	2077960	0.0908691	0.318322	1	False
tig00003678	626263	5183423	2078332	0.182178	0.037697	1	False
tig00012845	602214	11727073	2078546	0.0121012	1	1	False
tig00000097	6310163	17434254	2079322	0.019802	0.857513	1	False
tig00002298	713316	13291068	2079448	0.0712871	0.389066	1	False
tig00000001	19903665	27980525	2079597	-0.0690869	0.136133	1	False
tig00001788	2973719	8506232	2079707	-0.079648	0.401256	1	False
tig00003921	2484661	4418422	2080319	-0.146975	0.14372	1	False
tig00000001	27437842	27980525	2080497	0.263366	0.00514676	1	False
tig00002832	9355912	10651886	2080549	-0.184818	0.0197893	1	False
tig00000245	16334404	30520486	2080679	0.0325633	0.809823	1	False
tig00000942	2362974	18925939	2080893	0	1	1	False
tig00000625	14877398	15219860	2081271	0.10055	0.307312	1	False
tig00012845	2835776	11727073	2081714	-0.107591	0.305443	1	False
tig00000942	1482029	18925939	2082142	0.152255	0.118115	1	False
tig00002429	3244224	12961090	2082279	0.258306	0.00673772	1	False
tig00000097	10952319	17434254	2082387	-0.0422442	0.619795	1	False
tig00005459	152597	282473	2082561	-0.10165	0.164875	1	False
tig00000692	6961737	25323691	2082931	0.0488449	0.665189	1	False
tig00000942	12401729	18925939	2082945	-0.127833	0.158703	1	False
tig00004142	1639221	2846571	2083134	-0.135314	0.119109	1	False
tig00012845	7886254	11727073	2083397	0.191859	0.040532	1	False
tig00012842	8763403	12144728	2083442	-0.136414	0.0965311	1	False
tig00001612	8514011	14759860	2083472	0.194059	0.0464885	1	False
tig00003595	253847	5309318	2083550	0.167657	0.0180631	1	False
tig00001217	5064667	16845187	2083896	0.0981298	0.311765	1	False
tig00002832	1478851	10651886	2083928	0.248405	0.0094154	1	False
tig00001327	9121685	9892790	2083973	0.229043	0.0100686	1	False
tig00000692	22952099	25323691	2084462	-0.0567657	0.164148	1	False
tig00001217	11640876	16845187	2084607	0.0490649	0.599771	1	False
tig00002298	4275224	13291068	2084615	0.0833883	0.387803	1	False
tig00002298	8267562	13291068	2084696	-0.233883	0.0107981	1	False
tig00002429	10405660	12961090	2085441	-0.288229	0.00151849	1	False
tig00000245	4836	30520486	2085509	0.0244225	0.884366	1	False
tig00002829	4290794	11463733	2085546	0.0220022	0.910372	1	False
tig00003678	1591480	5183423	2085589	-0.110451	0.251079	1	False
tig00000692	22952236	25323691	2085632	0.0976898	0.361231	1	False
tig00003595	3286145	5309318	2085673	0.137734	0.121828	1	False
tig00001184	1787211	2587311	2085829	0.255666	0.00736211	1	False
tig00012835	3810198	6571098	2086125	-0.248405	0.0094154	1	False
tig00000002	10449445	15438777	2086161	0.0983499	0.249826	1	False
tig00000245	11611657	30520486	2086425	0.0169417	0.988836	1	False
tig00000692	9185819	25323691	2086462	0.10297	0.301968	1	False
tig00001217	8117171	16845187	2086686	0.20132	0.0384161	1	False
tig00000245	13998299	30520486	2086699	-0.150275	0.0537575	1	False
tig00001788	5717182	8506232	2086718	0.0530253	0.678967	1	False
tig00003149	7641217	9029003	2086880	0.0728273	0.525824	1	False
tig00001217	16617027	16845187	2086917	-0.0673267	0.506935	1	False
tig00000692	23059915	25323691	2087019	0.152035	0.128613	1	False
tig00001595	4592319	9008369	2087155	0.142574	0.123967	1	False
tig00012842	7078402	12144728	2087194	-0.0442244	0.604784	1	False
tig00000002	3698253	15438777	2087354	-0.174917	0.0302128	1	False
tig00000001	12093030	27980525	2087494	0.107591	0.305443	1	False
tig00003921	3369225	4418422	2087513	0.0635864	0.548978	1	False
tig00002862	7489077	10843087	2087628	0.186799	0.0522257	1	False
tig00000097	14297610	17434254	2087773	-0.107151	0.290561	1	False
tig00000692	18538214	25323691	2087835	-0.00528052	1	1	False
tig00000692	752064	25323691	2087850	0.019802	0.857513	1	False
tig00002298	1669709	13291068	2088071	-0.00528052	1	1	False
tig00003678	1591343	5183423	2088124	-0.030143	0.843887	1	False
tig00001327	348781	9892790	2088157	0.191639	0.0487101	1	False
tig00000942	5281576	18925939	2088268	0.218702	0.0237314	1	False
tig00012845	8939025	11727073	2088275	0.0954896	0.354734	1	False
tig00002832	4745352	10651886	2088388	0.162376	0.0713269	1	False
tig00002862	6497176	10843087	2088412	0.00264025	1	1	False
tig00003308	291039	6933389	2088746	0.179758	0.0357505	1	False
tig00001612	12397714	14759860	2088981	0.127393	0.211351	1	False
tig00012845	5671033	11727073	2089075	-0.0651265	0.567543	1	False
tig00001327	772821	9892790	2089458	-0.162596	0.0404391	1	False
tig00000001	26669716	27980525	2089648	0.134653	0.185677	1	False
tig00000002	10858568	15438777	2090146	0.140374	0.0781159	1	False
tig00001612	4271661	14759860	2090514	0.223542	0.0203029	1	False
tig00000097	10883633	17434254	2090526	-0.0422442	0.619795	1	False
tig00000942	10015658	18925939	2090532	-0.206161	0.0322354	1	False
tig00000942	5281713	18925939	2090670	-0.010121	1	1	False
tig00003678	401620	5183423	2091309	0.225963	0.0184504	1	False
tig00000002	419623	15438777	2091534	-0.0422442	0.619795	1	False
tig00002437	10317879	11926864	2092160	0.159516	0.107291	1	False
tig00001100	4462467	7857597	2092552	-0.0118812	1	1	False
tig00001217	13571756	16845187	2092566	0.137954	0.0710231	1	False
tig00001983	1159543	1775912	2092628	0.240924	0.0121001	1	False
tig00000245	22456466	30520486	2092813	0.145435	0.0396918	1	False
tig00002829	9782378	11463733	2092845	-0.114191	0.180637	1	False
tig00002862	3741144	10843087	2092865	0.147195	0.139616	1	False
tig00000625	1528205	15219860	2093353	-0.228823	0.0152687	1	False
tig00000002	7845701	15438777	2093488	0.186799	0.0522257	1	False
tig00003491	5302368	6519104	2094234	-0.137734	0.121828	1	False
tig00002298	3395368	13291068	2094336	-0.0387238	0.787805	1	False
tig00000097	7505891	17434254	2094712	-0.117932	0.20252	1	False
tig00001612	2451075	14759860	2094866	0.10033	0.336631	1	False
tig00000625	4416661	15219860	2094928	0.0957096	0.3152	1	False
tig00012835	1023573	6571098	2095179	0.0886689	0.206588	1	False
tig00001788	6920135	8506232	2095256	0.176898	0.0681666	1	False
tig00000245	15974588	30520486	2095347	0.213861	0.0265929	1	False
tig00001217	7265561	16845187	2095507	-0.0844884	0.332182	1	False
tig00001612	2450928	14759860	2095543	0.110231	0.281475	1	False
tig00000001	15319718	27980525	2095618	0.176898	0.0681666	1	False
tig00000625	14877398	15219860	2095769	-0.131793	0.171484	1	False
tig00000001	22464160	27980525	2095808	0.169637	0.0722897	1	False
tig00012835	1219121	6571098	2096260	0.10099	0.15902	1	False
tig00000625	1943017	15219860	2096752	-0.154895	0.0954195	1	False
tig00001595	1871870	9008369	2096983	-0.0310231	0.866611	1	False
tig00001217	13170990	16845187	2097296	0.0336634	0.83939	1	False
tig00001217	7265698	16845187	2097438	-0.20396	0.0353908	1	False
tig00002437	5925146	11926864	2097712	0.130473	0.109598	1	False
tig00001184	2310977	2587311	2097879	-0.134873	0.178919	1	False
tig00000625	4416524	15219860	2097956	0.0957096	0.3152	1	False
tig00000097	11771034	17434254	2098016	-0.179758	0.0357505	1	False
tig00002298	2375664	13291068	2098158	-0.0160616	1	1	False
tig00000097	8238832	17434254	2098260	0.0981298	0.311765	1	False
tig00001595	7929458	9008369	2098657	0.19912	0.0383685	1	False
tig00012842	5645232	12144728	2098837	0.0708471	0.515246	1	False
tig00001595	5221138	9008369	2098957	0.176898	0.0681666	1	False
tig00000692	24406200	25323691	2098963	0.248405	0.0094154	1	False
tig00001100	7547280	7857597	2099065	0.134874	0.178919	1	False
tig00000245	1052823	30520486	2099242	-0.0567657	0.164148	1	False
tig00001612	2709799	14759860	2099257	0.134653	0.185677	1	False
tig00000245	10577596	30520486	2099265	0.174477	0.0700176	1	False
tig00003595	3183992	5309318	2099478	-0.0673267	0.506935	1	False
tig00012833	119982	245660	2099573	-0.174697	0.0537385	1	False
tig00000942	5281576	18925939	2099689	0.177118	0.0544385	1	False
tig00002298	4275390	13291068	2099724	-0.00770077	1	1	False
tig00001595	3759681	9008369	2099949	0.243344	0.0111372	1	False
tig00000942	14619610	18925939	2099961	0.305171	0.00125476	1	False
tig00005066	350208	1154614	2099976	0.0308031	0.869034	1	False
tig00004212	1849166	2574747	2100169	-0.233223	0.0127101	1	False
tig00001100	4801615	7857597	2100199	-0.0468647	0.344646	1	False
tig00000245	6926870	30520486	2100443	-0.0690869	0.136133	1	False
tig00003921	974767	4418422	2100481	0.0985699	0.140562	1	False
tig00000245	3599251	30520486	2100500	0.184158	0.0602999	1	False
tig00004212	2265643	2574747	2100656	-0.0468647	0.344646	1	False
tig00003491	224256	6519104	2100702	0.0833883	0.387803	1	False
tig00000001	10955211	27980525	2100771	-0.183938	0.0590638	1	False
tig00003491	6515307	6519104	2100789	0.0985699	0.140562	1	False
tig00000245	14814417	30520486	2100813	-0.0726072	0.516452	1	False
tig00002829	5635386	11463733	2100823	0.00220022	1	1	False
tig00005191	341253	983084	2101098	-0.0167217	0.993048	1	False
tig00000245	28721769	30520486	2101427	-0.0127613	1	1	False
tig00001788	1059036	8506232	2101534	0.0706271	0.537046	1	False
tig00001327	4668065	9892790	2101585	-0.224202	0.00867303	1	False
tig00001217	5821825	16845187	2101651	0.20154	0.0370109	1	False
tig00001595	5429305	9008369	2101949	0.0880088	0.409061	1	False
tig00000942	6910158	18925939	2102312	0.253465	0.00736756	1	False
tig00002437	11357409	11926864	2102411	0.00220022	1	1	False
tig00000245	17998951	30520486	2102602	-0.059846	0.554842	1	False
tig00002437	6132033	11926864	2103052	-0.118152	0.142337	1	False
tig00001612	2625459	14759860	2103217	-0.179758	0.0357505	1	False
tig00004907	1247976	1334656	2103420	0.320132	0.000641001	1	False
tig00000001	22344461	27980525	2103437	-0.0787679	0.287249	1	False
tig00001612	11585974	14759860	2103493	0.176898	0.0681666	1	False
tig00000692	3625212	25323691	2103531	-0.0270627	0.773889	1	False
tig00003595	253847	5309318	2104028	0.00462046	1	1	False
tig00002862	9103337	10843087	2104102	0.171837	0.0811274	1	False
tig00000245	9783450	30520486	2104158	0.253465	0.00736756	1	False
tig00000001	6313172	27980525	2104311	0.0833883	0.387803	1	False
tig00000942	13388074	18925939	2104518	0.258526	0.00524108	1	False
tig00000245	6298070	30520486	2104584	0.285589	0.00234734	1	False
tig00002829	5635249	11463733	2104763	0.00220022	1	1	False
tig00001100	7547280	7857597	2105019	-0.0415841	0.705422	1	False
tig00002862	817830	10843087	2105144	0.10275	0.326746	1	False
tig00002429	10341925	12961090	2105186	0.0173817	0.967694	1	False
tig00000245	25394330	30520486	2105773	-0.10077	0.253261	1	False
tig00000942	660843	18925939	2105793	-0.122772	0.199962	1	False
tig00001217	5716261	16845187	2106813	-0.0877888	0.422785	1	False
tig00000625	15032637	15219860	2107012	0.117712	0.238227	1	False
tig00000245	27082019	30520486	2107322	0.184158	0.0602999	1	False
tig00002298	713316	13291068	2107373	0.209021	0.0286561	1	False
tig00000001	11894217	27980525	2107948	-0.0827283	0.456541	1	False
tig00004182	2211901	3200898	2108001	-0.0369637	0.556881	1	False
tig00000692	8954184	25323691	2108158	0.0532453	0.676789	1	False
tig00000097	11771034	17434254	2108515	0.258306	0.00673772	1	False
tig00002862	4388310	10843087	2108558	0.132453	0.184469	1	False
tig00001788	6848098	8506232	2108871	0.169417	0.0846304	1	False
tig00000245	6450657	30520486	2108907	0.181958	0.0542456	1	False
tig00003308	853442	6933389	2108948	0.290649	0.00156846	1	False
tig00000942	3934399	18925939	2109060	0.260726	0.0063103	1	False
tig00000245	29585371	30520486	2109249	-0.216502	0.0214528	1	False
tig00000245	836819	30520486	2109611	0.19912	0.0383685	1	False
tig00000245	836682	30520486	2109745	0.19912	0.0383685	1	False
tig00002832	195725	10651886	2110133	-0.00770077	1	1	False
tig00000097	12914707	17434254	2110208	-0.174697	0.0537385	1	False
tig00001327	3422232	9892790	2110242	0.139934	0.152253	1	False
tig00002437	5824704	11926864	2110403	-0.0726072	0.516452	1	False
tig00000866	1293741	3148849	2110416	-0.0523652	0.606912	1	False
tig00001327	3094981	9892790	2110781	0.191639	0.0487101	1	False
tig00000097	9313389	17434254	2110787	-0.278548	0.00102444	1	False
tig00000625	470442	15219860	2110895	0.213861	0.0265929	1	False
tig00000245	11611794	30520486	2110937	0.0154015	1	1	False
tig00001217	16115022	16845187	2111215	0.182398	0.0168287	1	False
tig00002298	9943898	13291068	2112359	-0.193619	0.0385653	1	False
tig00000245	6450794	30520486	2112363	-0.19912	0.0383685	1	False
tig00001612	2625596	14759860	2112501	-0.144994	0.12363	1	False
tig00000001	9728760	27980525	2112770	0.0853686	0.437178	1	False
tig00002832	3102416	10651886	2112947	0.120132	0.232423	1	False
tig00000625	2126829	15219860	2112975	-0.0552255	0.646712	1	False
tig00002829	7656608	11463733	2113037	-0.0270627	0.773889	1	False
tig00000770	681054	2390137	2113680	0.0173817	0.967694	1	False
tig00000097	7970648	17434254	2113787	0.10099	0.15902	1	False
tig00004142	992496	2846571	2113848	0.0019802	1	1	False
tig00012835	5969770	6571098	2113870	-0.153575	0.0319765	1	False
tig00001595	8775713	9008369	2114146	0.0574257	0.588787	1	False
tig00003678	626126	5183423	2114274	0.186799	0.0522257	1	False
tig00002298	7061991	13291068	2114372	-0.0906491	0.370338	1	False
tig00001595	6594272	9008369	2114656	-0.0721672	0.438489	1	False
tig00001612	4672254	14759860	2114707	0.144554	0.151619	1	False
tig00000942	5281576	18925939	2114801	-0.30253	0.00125056	1	False
tig00003678	1279420	5183423	2114865	-0.167217	0.0726089	1	False
tig00000625	9729968	15219860	2115061	0.206821	0.0203657	1	False
tig00012821	1775470	2020990	2115190	0.152475	0.0949712	1	False
tig00000942	14617788	18925939	2115420	-0.275468	0.00376598	1	False
tig00000942	10298695	18925939	2115752	0.283168	0.00238958	1	False
tig00001217	5730422	16845187	2116082	-0.152695	0.0591957	1	False
tig00012845	5186580	11727073	2116222	0.226403	0.0154374	1	False
tig00002437	8556454	11926864	2116751	0.119912	0.245806	1	False
tig00012845	1419239	11727073	2116794	-0.0349835	0.771973	1	False
tig00000097	5863363	17434254	2116912	-0.0336633	0.83939	1	False
tig00000001	5308911	27980525	2116914	-0.152695	0.0591957	1	False
tig00000002	10997615	15438777	2117425	-0.181958	0.0542456	1	False
tig00003149	6761523	9029003	2117430	0.0253025	0.903872	1	False
tig00003308	4295720	6933389	2117520	-0.2033	0.0191615	1	False
